segment Argentina
-28.425 -55.696
-28.427 -55.7
-28.428 -55.705
-28.426 -55.708
-28.423 -55.712
-28.415 -55.717
-28.408 -55.722
-28.406 -55.724
-28.401 -55.725
-28.394 -55.727
-28.389 -55.73
-28.384 -55.733
-28.381 -55.738
-28.377 -55.745
-28.376 -55.749
-28.374 -55.757
-28.373 -55.762
-28.371 -55.767
-28.37 -55.77
-28.369 -55.778
-28.368 -55.786
-28.367 -55.794
-28.366 -55.801
-28.366 -55.807
-28.365 -55.812
-28.363 -55.819
-28.362 -55.825
-28.359 -55.836
-28.357 -55.848
-28.356 -55.86
-28.356 -55.864
-28.357 -55.868
-28.362 -55.875
-28.368 -55.878
-28.376 -55.886
-28.385 -55.892
-28.393 -55.896
-28.399 -55.9
-28.403 -55.901
-28.409 -55.902
-28.421 -55.899
-28.434 -55.894
-28.443 -55.891
-28.451 -55.888
-28.452 -55.888
-28.459 -55.886
-28.465 -55.885
-28.471 -55.885
-28.477 -55.886
-28.479 -55.888
-28.481 -55.893
-28.482 -55.903
-28.483 -55.914
-28.484 -55.917
-28.485 -55.921
-28.488 -55.928
-28.491 -55.933
-28.492 -55.939
-28.494 -55.945
-28.495 -55.953
-28.496 -55.964
-28.497 -55.969
-28.499 -55.974
-28.499 -55.98
-28.501 -55.986
-28.502 -55.994
-28.503 -55.999
-28.507 -56.007
-28.509 -56.011
-28.513 -56.015
-28.517 -56.018
-28.523 -56.022
-28.528 -56.023
-28.536 -56.024
-28.542 -56.025
-28.545 -56.023
-28.55 -56.02
-28.559 -56.018
-28.565 -56.016
-28.569 -56.013
-28.574 -56.011
-28.581 -56.009
-28.586 -56.008
-28.594 -56.007
-28.598 -56.009
-28.603 -56.011
-28.607 -56.013
-28.611 -56.016
-28.615 -56.022
-28.619 -56.029
-28.622 -56.039
-28.624 -56.043
-28.626 -56.046
-28.63 -56.052
-28.636 -56.06
-28.642 -56.068
-28.648 -56.074
-28.653 -56.08
-28.658 -56.086
-28.671 -56.1
-28.678 -56.11
-28.682 -56.116
-28.688 -56.122
-28.694 -56.13
-28.699 -56.135
-28.702 -56.138
-28.704 -56.14
-28.706 -56.142
-28.715 -56.147
-28.723 -56.153
-28.731 -56.158
-28.738 -56.163
-28.745 -56.167
-28.751 -56.169
-28.758 -56.173
-28.763 -56.176
-28.767 -56.18
-28.771 -56.185
-28.776 -56.192
-28.776 -56.196
-28.776 -56.206
-28.775 -56.217
-28.776 -56.227
-28.777 -56.235
-28.779 -56.249
-28.782 -56.259
-28.785 -56.268
-28.788 -56.275
-28.794 -56.285
-28.798 -56.289
-28.804 -56.293
-28.811 -56.298
-28.819 -56.301
-28.827 -56.304
-28.833 -56.305
-28.842 -56.304
-28.851 -56.302
-28.86 -56.301
-28.867 -56.301
-28.87 -56.301
-28.88 -56.302
-28.889 -56.304
-28.898 -56.306
-28.909 -56.31
-28.916 -56.314
-28.921 -56.318
-28.927 -56.325
-28.932 -56.331
-28.936 -56.338
-28.94 -56.346
-28.944 -56.357
-28.948 -56.371
-28.953 -56.381
-28.959 -56.39
-28.96 -56.391
-28.968 -56.4
-28.974 -56.406
-28.979 -56.411
-28.985 -56.412
-28.995 -56.413
-29.001 -56.413
-29.005 -56.411
-29.01 -56.407
-29.017 -56.403
-29.024 -56.402
-29.033 -56.404
-29.039 -56.406
-29.044 -56.409
-29.05 -56.412
-29.056 -56.415
-29.063 -56.417
-29.067 -56.42
-29.073 -56.425
-29.076 -56.428
-29.08 -56.435
-29.083 -56.442
-29.085 -56.452
-29.086 -56.463
-29.088 -56.477
-29.088 -56.487
-29.09 -56.496
-29.093 -56.504
-29.096 -56.512
-29.101 -56.522
-29.106 -56.53
-29.11 -56.539
-29.112 -56.552
-29.114 -56.564
-29.117 -56.576
-29.12 -56.586
-29.123 -56.593
-29.127 -56.596
-29.135 -56.602
-29.142 -56.605
-29.15 -56.608
-29.161 -56.614
-29.168 -56.621
-29.178 -56.628
-29.187 -56.634
-29.188 -56.635
-29.198 -56.641
-29.211 -56.646
-29.222 -56.65
-29.239 -56.652
-29.251 -56.653
-29.264 -56.654
-29.273 -56.657
-29.281 -56.656
-29.285 -56.658
-29.294 -56.663
-29.297 -56.665
-29.308 -56.67
-29.315 -56.672
-29.321 -56.676
-29.33 -56.682
-29.338 -56.688
-29.344 -56.694
-29.349 -56.699
-29.355 -56.703
-29.362 -56.708
-29.364 -56.712
-29.368 -56.72
-29.371 -56.73
-29.373 -56.742
-29.374 -56.752
-29.377 -56.758
-29.38 -56.765
-29.386 -56.77
-29.393 -56.776
-29.398 -56.778
-29.404 -56.78
-29.409 -56.78
-29.416 -56.78
-29.426 -56.782
-29.431 -56.782
-29.436 -56.784
-29.441 -56.79
-29.445 -56.796
-29.449 -56.8
-29.455 -56.803
-29.462 -56.809
-29.467 -56.811
-29.473 -56.814
-29.477 -56.816
-29.484 -56.823
-29.489 -56.829
-29.493 -56.837
-29.498 -56.845
-29.502 -56.855
-29.507 -56.862
-29.51 -56.867
-29.512 -56.875
-29.514 -56.881
-29.515 -56.882
-29.517 -56.885
-29.521 -56.89
-29.526 -56.894
-29.532 -56.896
-29.538 -56.9
-29.544 -56.907
-29.549 -56.912
-29.559 -56.922
-29.579 -56.945
-29.587 -56.954
-29.592 -56.959
-29.596 -56.962
-29.601 -56.967
-29.607 -56.971
-29.615 -56.971
-29.627 -56.968
-29.635 -56.969
-29.639 -56.972
-29.639 -56.98
-29.643 -56.99
-29.648 -57
-29.655 -57.01
-29.66 -57.02
-29.693 -57.044
-29.699 -57.049
-29.707 -57.056
-29.752 -57.105
-29.769 -57.137
-29.776 -57.16
-29.778 -57.165
-29.779 -57.171
-29.777 -57.191
-29.776 -57.219
-29.781 -57.237
-29.794 -57.254
-29.822 -57.283
-29.823 -57.284
-29.852 -57.307
-29.87 -57.319
-29.889 -57.323
-29.919 -57.32
-29.939 -57.321
-29.959 -57.322
-29.982 -57.329
-30 -57.341
-30.001 -57.342
-30.006 -57.347
-30.012 -57.358
-30.021 -57.382
-30.032 -57.401
-30.041 -57.412
-30.074 -57.442
-30.107 -57.458
-30.116 -57.467
-30.13 -57.487
-30.143 -57.505
-30.168 -57.56
-30.174 -57.578
-30.177 -57.593
-30.179 -57.609
-30.179 -57.618
-30.177 -57.634
-30.18 -57.641
-30.185 -57.645
-30.192 -57.645
-30.202 -57.643
-30.213 -57.637
-30.224 -57.622
-30.242 -57.608
-30.248 -57.607
-30.258 -57.611
-30.27 -57.613
-30.277 -57.615
-30.288 -57.62
-30.329 -57.631
-30.338 -57.635
-30.349 -57.647
-30.359 -57.661
-30.361 -57.667
-30.372 -57.685
-30.374 -57.688
-30.377 -57.69
-30.38 -57.698
-30.398 -57.726
-30.4 -57.733
-30.422 -57.774
-30.44 -57.79
-30.445 -57.801
-30.458 -57.825
-30.474 -57.848
-30.483 -57.855
-30.493 -57.862
-30.497 -57.867
-30.505 -57.873
-30.516 -57.878
-30.542 -57.881
-30.563 -57.883
-30.577 -57.888
-30.586 -57.884
-30.611 -57.85
-30.618 -57.846
-30.628 -57.845
-30.64 -57.847
-30.647 -57.846
-30.652 -57.842
-30.655 -57.84
-30.683 -57.813
-30.699 -57.807
-30.736 -57.807
-30.768 -57.801
-30.785 -57.797
-30.807 -57.802
-30.82 -57.806
-30.826 -57.805
-30.839 -57.799
-30.851 -57.799
-30.861 -57.802
-30.884 -57.814
-30.889 -57.815
-30.899 -57.818
-30.91 -57.825
-30.916 -57.834
-30.917 -57.841
-30.916 -57.852
-30.909 -57.868
-30.906 -57.872
-30.905 -57.891
-30.909 -57.904
-30.914 -57.911
-30.925 -57.913
-30.935 -57.91
-30.942 -57.908
-30.952 -57.898
-30.959 -57.894
-30.971 -57.891
-30.999 -57.874
-31.026 -57.864
-31.033 -57.862
-31.051 -57.867
-31.06 -57.869
-31.115 -57.903
-31.123 -57.911
-31.129 -57.913
-31.149 -57.909
-31.166 -57.907
-31.174 -57.906
-31.212 -57.916
-31.273 -57.938
-31.283 -57.945
-31.286 -57.948
-31.313 -57.978
-31.32 -57.981
-31.349 -57.99
-31.359 -57.991
-31.366 -57.989
-31.378 -57.982
-31.384 -57.982
-31.393 -57.987
-31.397 -57.99
-31.403 -57.994
-31.406 -58
-31.416 -58.031
-31.43 -58.057
-31.435 -58.064
-31.455 -58.081
-31.47 -58.086
-31.477 -58.084
-31.479 -58.083
-31.484 -58.08
-31.492 -58.072
-31.495 -58.068
-31.498 -58.051
-31.503 -58.043
-31.518 -58.015
-31.565 -57.986
-31.566 -57.985
-31.574 -57.981
-31.58 -57.981
-31.628 -57.999
-31.642 -58.002
-31.665 -58.01
-31.669 -58.014
-31.685 -58.019
-31.695 -58.022
-31.704 -58.029
-31.782 -58.061
-31.786 -58.065
-31.802 -58.073
-31.808 -58.076
-31.816 -58.083
-31.826 -58.101
-31.825 -58.116
-31.826 -58.129
-31.83 -58.149
-31.839 -58.175
-31.844 -58.186
-31.85 -58.195
-31.854 -58.198
-31.856 -58.2
-31.871 -58.205
-31.884 -58.206
-31.903 -58.201
-31.921 -58.18
-31.932 -58.171
-31.964 -58.159
-31.967 -58.159
-31.979 -58.156
-31.987 -58.158
-31.991 -58.162
-31.998 -58.175
-32 -58.176
-32 -58.146
-32.023 -58.139
-32.038 -58.139
-32.051 -58.143
-32.063 -58.155
-32.069 -58.159
-32.096 -58.17
-32.145 -58.182
-32.156 -58.182
-32.17 -58.175
-32.193 -58.155
-32.21 -58.136
-32.218 -58.13
-32.228 -58.129
-32.235 -58.125
-32.245 -58.115
-32.257 -58.106
-32.275 -58.1
-32.293 -58.099
-32.308 -58.104
-32.316 -58.11
-32.33 -58.115
-32.342 -58.122
-32.352 -58.134
-32.363 -58.15
-32.363 -58.155
-32.37 -58.17
-32.383 -58.182
-32.398 -58.189
-32.42 -58.194
-32.452 -58.201
-32.462 -58.201
-32.48 -58.198
-32.534 -58.187
-32.568 -58.176
-32.579 -58.174
-32.591 -58.172
-32.608 -58.163
-32.611 -58.16
-32.621 -58.155
-32.633 -58.153
-32.648 -58.153
-32.664 -58.149
-32.675 -58.147
-32.704 -58.147
-32.726 -58.148
-32.754 -58.145
-32.773 -58.143
-32.8 -58.136
-32.817 -58.128
-32.823 -58.128
-32.867 -58.119
-32.884 -58.118
-32.902 -58.121
-32.915 -58.121
-32.93 -58.114
-32.938 -58.113
-32.942 -58.115
-32.97 -58.122
-33.013 -58.128
-33.026 -58.134
-33.025 -58.14
-33.029 -58.144
-33.028 -58.147
-33.026 -58.147
-33.026 -58.152
-33.046 -58.151
-33.055 -58.153
-33.059 -58.156
-33.061 -58.157
-33.079 -58.18
-33.086 -58.198
-33.088 -58.208
-33.094 -58.218
-33.092 -58.24
-33.09 -58.242
-33.087 -58.24
-33.075 -58.259
-33.072 -58.266
-33.071 -58.276
-33.071 -58.278
-33.072 -58.292
-33.077 -58.309
-33.077 -58.318
-33.074 -58.35
-33.077 -58.365
-33.077 -58.373
-33.074 -58.388
-33.074 -58.409
-33.076 -58.413
-33.086 -58.416
-33.09 -58.415
-33.092 -58.418
-33.09 -58.426
-33.093 -58.432
-33.098 -58.432
-33.114 -58.424
-33.116 -58.417
-33.12 -58.412
-33.124 -58.409
-33.128 -58.408
-33.134 -58.412
-33.139 -58.418
-33.141 -58.417
-33.145 -58.42
-33.155 -58.421
-33.163 -58.425
-33.221 -58.42
-33.249 -58.434
-33.259 -58.434
-33.267 -58.43
-33.277 -58.424
-33.304 -58.414
-33.31 -58.414
-33.315 -58.417
-33.326 -58.428
-33.331 -58.439
-33.341 -58.453
-33.345 -58.456
-33.351 -58.456
-33.356 -58.459
-33.358 -58.46
-33.371 -58.471
-33.395 -58.486
-33.411 -58.499
-33.442 -58.514
-33.454 -58.523
-33.468 -58.526
-33.492 -58.531
-33.508 -58.531
-33.532 -58.527
-33.556 -58.525
-33.578 -58.529
-33.592 -58.536
-33.598 -58.539
-33.597 -58.546
-33.599 -58.546
-33.619 -58.54
-33.625 -58.541
-33.635 -58.547
-33.644 -58.547
-33.665 -58.552
-33.678 -58.554
-33.715 -58.553
-33.722 -58.556
-33.725 -58.555
-33.729 -58.55
-33.73 -58.547
-33.736 -58.544
-33.743 -58.54
-33.758 -58.537
-33.766 -58.533
-33.776 -58.524
-33.784 -58.518
-33.803 -58.519
-33.806 -58.518
-33.802 -58.509
-33.806 -58.5
-33.81 -58.497
-33.814 -58.5
-33.817 -58.506
-33.823 -58.502
-33.821 -58.497
-33.83 -58.491
-33.831 -58.487
-33.827 -58.486
-33.833 -58.479
-33.836 -58.466
-33.841 -58.458
-33.86 -58.451
-33.866 -58.454
-33.883 -58.465
-33.893 -58.466
-33.896 -58.469
-33.896 -58.479
-33.893 -58.491
-33.897 -58.51
-33.897 -58.511
-33.91 -58.508
-33.92 -58.486
-33.92 -58.478
-33.919 -58.472
-33.917 -58.468
-33.907 -58.46
-33.905 -58.456
-33.906 -58.446
-33.91 -58.442
-33.933 -58.438
-33.937 -58.439
-33.944 -58.45
-33.944 -58.457
-33.942 -58.461
-33.946 -58.466
-33.949 -58.46
-33.951 -58.462
-33.957 -58.485
-33.966 -58.482
-33.964 -58.474
-33.961 -58.468
-33.956 -58.449
-33.956 -58.443
-33.964 -58.432
-33.969 -58.429
-33.98 -58.428
-33.992 -58.431
-34.001 -58.437
-34.006 -58.444
-34.012 -58.442
-34.012 -58.436
-34.017 -58.426
-34.018 -58.413
-34.029 -58.398
-34.044 -58.385
-34.056 -58.378
-34.061 -58.38
-34.078 -58.378
-34.088 -58.371
-34.092 -58.374
-34.095 -58.372
-34.101 -58.374
-34.103 -58.371
-34.112 -58.37
-34.119 -58.376
-34.125 -58.376
-34.131 -58.382
-34.143 -58.379
-34.152 -58.382
-34.154 -58.382
-34.156 -58.385
-34.155 -58.392
-34.147 -58.404
-34.144 -58.407
-34.15 -58.409
-34.162 -58.391
-34.172 -58.379
-34.198 -58.381
-34.206 -58.384
-34.209 -58.39
-34.209 -58.393
-34.206 -58.396
-34.209 -58.4
-34.219 -58.394
-34.226 -58.397
-34.23 -58.402
-34.232 -58.409
-34.231 -58.419
-34.223 -58.44
-34.219 -58.444
-34.212 -58.447
-34.212 -58.454
-34.213 -58.459
-34.212 -58.46
-34.215 -58.465
-34.224 -58.454
-34.234 -58.449
-34.24 -58.444
-34.242 -58.44
-34.241 -58.432
-34.235 -58.426
-34.235 -58.424
-34.238 -58.417
-34.241 -58.415
-34.244 -58.416
-34.252 -58.421
-34.264 -58.437
-34.263 -58.441
-34.261 -58.445
-34.252 -58.447
-34.247 -58.452
-34.245 -58.455
-34.245 -58.461
-34.248 -58.464
-34.267 -58.452
-34.27 -58.454
-34.275 -58.462
-34.276 -58.474
-34.274 -58.481
-34.27 -58.488
-34.267 -58.503
-34.268 -58.507
-34.272 -58.511
-34.271 -58.523
-34.265 -58.532
-34.265 -58.539
-34.27 -58.544
-34.276 -58.537
-34.286 -58.54
-34.291 -58.546
-34.292 -58.55
-34.297 -58.551
-34.304 -58.55
-34.306 -58.55
-34.31 -58.541
-34.309 -58.538
-34.306 -58.535
-34.305 -58.531
-34.309 -58.518
-34.314 -58.51
-34.32 -58.507
-34.325 -58.497
-34.335 -58.491
-34.337 -58.486
-34.348 -58.478
-34.351 -58.477
-34.354 -58.479
-34.346 -58.486
-34.345 -58.49
-34.345 -58.493
-34.349 -58.497
-34.356 -58.499
-34.372 -58.498
-34.374 -58.497
-34.386 -58.5
-34.393 -58.5
-34.401 -58.515
-34.403 -58.52
-34.41 -58.525
-34.419 -58.514
-34.422 -58.513
-34.434 -58.524
-34.435 -58.526
-34.433 -58.53
-34.43 -58.55
-34.431 -58.551
-34.436 -58.549
-34.437 -58.541
-34.444 -58.534
-34.472 -58.493
-34.481 -58.483
-34.486 -58.479
-34.504 -58.479
-34.509 -58.477
-34.512 -58.471
-34.515 -58.473
-34.53 -58.472
-34.544 -58.466
-34.545 -58.464
-34.55 -58.46
-34.551 -58.457
-34.551 -58.446
-34.553 -58.439
-34.556 -58.438
-34.563 -58.441
-34.566 -58.441
-34.571 -58.436
-34.58 -58.417
-34.581 -58.411
-34.578 -58.404
-34.58 -58.382
-34.582 -58.379
-34.597 -58.369
-34.603 -58.375
-34.605 -58.373
-34.605 -58.368
-34.605 -58.365
-34.606 -58.363
-34.622 -58.361
-34.628 -58.358
-34.631 -58.353
-34.633 -58.343
-34.635 -58.343
-34.637 -58.348
-34.638 -58.355
-34.646 -58.361
-34.645 -58.35
-34.641 -58.346
-34.637 -58.336
-34.652 -58.337
-34.657 -58.332
-34.673 -58.308
-34.674 -58.301
-34.691 -58.274
-34.702 -58.25
-34.707 -58.237
-34.716 -58.222
-34.726 -58.21
-34.74 -58.201
-34.746 -58.194
-34.748 -58.186
-34.755 -58.149
-34.756 -58.126
-34.757 -58.122
-34.76 -58.107
-34.762 -58.1
-34.768 -58.09
-34.773 -58.08
-34.783 -58.045
-34.782 -58.024
-34.788 -58.012
-34.808 -57.989
-34.822 -57.971
-34.829 -57.957
-34.838 -57.943
-34.838 -57.939
-34.833 -57.888
-34.834 -57.883
-34.841 -57.868
-34.853 -57.841
-34.87 -57.81
-34.886 -57.792
-34.903 -57.764
-34.916 -57.746
-34.925 -57.731
-34.935 -57.708
-34.938 -57.699
-34.939 -57.685
-34.949 -57.659
-34.965 -57.642
-34.974 -57.625
-34.98 -57.618
-35 -57.594
-35.001 -57.592
-35.015 -57.57
-35.02 -57.555
-35.02 -57.553
-35.025 -57.523
-35.029 -57.517
-35.037 -57.511
-35.039 -57.503
-35.058 -57.468
-35.082 -57.443
-35.092 -57.434
-35.103 -57.424
-35.104 -57.417
-35.107 -57.412
-35.11 -57.406
-35.116 -57.393
-35.126 -57.381
-35.13 -57.371
-35.151 -57.346
-35.186 -57.309
-35.199 -57.299
-35.205 -57.294
-35.217 -57.28
-35.242 -57.258
-35.262 -57.246
-35.269 -57.236
-35.297 -57.205
-35.306 -57.197
-35.311 -57.192
-35.343 -57.178
-35.351 -57.17
-35.36 -57.164
-35.367 -57.154
-35.384 -57.144
-35.394 -57.135
-35.406 -57.133
-35.408 -57.132
-35.431 -57.119
-35.44 -57.118
-35.453 -57.12
-35.469 -57.126
-35.493 -57.142
-35.517 -57.162
-35.519 -57.165
-35.529 -57.178
-35.551 -57.198
-35.587 -57.229
-35.603 -57.244
-35.607 -57.251
-35.616 -57.254
-35.619 -57.257
-35.673 -57.299
-35.702 -57.316
-35.722 -57.331
-35.728 -57.334
-35.739 -57.34
-35.742 -57.344
-35.747 -57.36
-35.743 -57.378
-35.742 -57.386
-35.743 -57.391
-35.744 -57.391
-35.746 -57.387
-35.749 -57.379
-35.75 -57.362
-35.752 -57.358
-35.757 -57.356
-35.764 -57.357
-35.791 -57.374
-35.821 -57.387
-35.838 -57.389
-35.847 -57.389
-35.852 -57.389
-35.865 -57.385
-35.913 -57.386
-35.934 -57.377
-35.945 -57.375
-35.972 -57.376
-35.987 -57.363
-36.017 -57.349
-36.028 -57.346
-36.043 -57.333
-36.059 -57.329
-36.071 -57.321
-36.081 -57.312
-36.088 -57.302
-36.128 -57.279
-36.129 -57.279
-36.131 -57.281
-36.134 -57.277
-36.148 -57.267
-36.154 -57.259
-36.16 -57.256
-36.182 -57.231
-36.197 -57.214
-36.201 -57.205
-36.212 -57.196
-36.218 -57.185
-36.225 -57.18
-36.236 -57.168
-36.243 -57.157
-36.264 -57.116
-36.273 -57.109
-36.273 -57.104
-36.284 -57.096
-36.288 -57.09
-36.298 -57.081
-36.301 -57.069
-36.31 -57.059
-36.315 -57.038
-36.319 -57.028
-36.332 -57.013
-36.339 -56.999
-36.34 -56.986
-36.341 -56.971
-36.343 -56.962
-36.341 -56.937
-36.337 -56.928
-36.338 -56.925
-36.365 -56.925
-36.374 -56.93
-36.379 -56.938
-36.382 -56.939
-36.383 -56.937
-36.382 -56.931
-36.377 -56.925
-36.35 -56.909
-36.348 -56.906
-36.349 -56.902
-36.343 -56.899
-36.342 -56.897
-36.341 -56.883
-36.343 -56.88
-36.337 -56.875
-36.338 -56.871
-36.341 -56.867
-36.338 -56.861
-36.338 -56.856
-36.343 -56.854
-36.337 -56.848
-36.337 -56.842
-36.34 -56.842
-36.341 -56.832
-36.342 -56.83
-36.345 -56.823
-36.345 -56.817
-36.342 -56.814
-36.34 -56.801
-36.34 -56.795
-36.345 -56.797
-36.346 -56.789
-36.349 -56.788
-36.35 -56.786
-36.343 -56.783
-36.342 -56.78
-36.344 -56.776
-36.342 -56.768
-36.346 -56.766
-36.346 -56.762
-36.35 -56.758
-36.35 -56.751
-36.346 -56.749
-36.342 -56.75
-36.328 -56.768
-36.324 -56.773
-36.319 -56.774
-36.315 -56.774
-36.311 -56.781
-36.307 -56.785
-36.301 -56.783
-36.298 -56.783
-36.298 -56.775
-36.312 -56.756
-36.316 -56.749
-36.33 -56.737
-36.357 -56.719
-36.375 -56.711
-36.388 -56.705
-36.445 -56.69
-36.48 -56.687
-36.499 -56.688
-36.522 -56.69
-36.531 -56.684
-36.556 -56.679
-36.588 -56.681
-36.607 -56.68
-36.619 -56.678
-36.623 -56.678
-36.637 -56.678
-36.652 -56.676
-36.673 -56.678
-36.712 -56.673
-36.72 -56.671
-36.748 -56.675
-36.759 -56.673
-36.81 -56.676
-36.848 -56.676
-36.874 -56.672
-36.899 -56.669
-36.905 -56.671
-36.941 -56.698
-36.975 -56.732
-36.983 -56.738
-36.995 -56.748
-37.017 -56.767
-37.028 -56.773
-37.046 -56.789
-37.064 -56.802
-37.07 -56.808
-37.086 -56.818
-37.089 -56.821
-37.093 -56.826
-37.115 -56.84
-37.135 -56.858
-37.158 -56.871
-37.172 -56.887
-37.195 -56.905
-37.208 -56.915
-37.221 -56.929
-37.26 -56.958
-37.288 -56.983
-37.3 -56.991
-37.343 -57.02
-37.363 -57.036
-37.372 -57.041
-37.405 -57.053
-37.414 -57.058
-37.422 -57.064
-37.429 -57.066
-37.491 -57.112
-37.518 -57.14
-37.519 -57.142
-37.528 -57.156
-37.537 -57.162
-37.565 -57.192
-37.578 -57.21
-37.607 -57.244
-37.611 -57.25
-37.618 -57.262
-37.628 -57.269
-37.645 -57.293
-37.683 -57.339
-37.697 -57.347
-37.704 -57.354
-37.717 -57.368
-37.739 -57.399
-37.74 -57.402
-37.739 -57.407
-37.74 -57.411
-37.745 -57.417
-37.745 -57.421
-37.742 -57.425
-37.746 -57.433
-37.752 -57.432
-37.752 -57.43
-37.752 -57.427
-37.751 -57.424
-37.752 -57.422
-37.751 -57.418
-37.748 -57.412
-37.747 -57.41
-37.748 -57.408
-37.751 -57.41
-37.758 -57.422
-37.765 -57.43
-37.786 -57.445
-37.797 -57.456
-37.816 -57.474
-37.837 -57.49
-37.87 -57.51
-37.887 -57.515
-37.904 -57.527
-37.916 -57.529
-37.926 -57.527
-37.931 -57.531
-37.937 -57.534
-37.947 -57.542
-37.979 -57.553
-38 -57.548
-38.009 -57.542
-38.018 -57.531
-38.027 -57.525
-38.043 -57.531
-38.046 -57.533
-38.057 -57.54
-38.068 -57.542
-38.085 -57.539
-38.09 -57.541
-38.096 -57.548
-38.11 -57.552
-38.118 -57.576
-38.125 -57.587
-38.135 -57.599
-38.146 -57.608
-38.169 -57.626
-38.177 -57.637
-38.179 -57.643
-38.202 -57.676
-38.211 -57.684
-38.215 -57.7
-38.219 -57.707
-38.224 -57.71
-38.229 -57.722
-38.233 -57.731
-38.239 -57.741
-38.24 -57.753
-38.242 -57.76
-38.249 -57.765
-38.249 -57.777
-38.253 -57.787
-38.259 -57.796
-38.27 -57.821
-38.27 -57.835
-38.289 -57.841
-38.299 -57.856
-38.315 -57.902
-38.315 -57.904
-38.315 -57.913
-38.323 -57.925
-38.328 -57.938
-38.329 -57.948
-38.334 -57.956
-38.34 -57.974
-38.349 -57.985
-38.351 -57.99
-38.361 -58.004
-38.382 -58.048
-38.385 -58.06
-38.391 -58.071
-38.405 -58.11
-38.406 -58.112
-38.419 -58.131
-38.446 -58.196
-38.449 -58.212
-38.46 -58.247
-38.461 -58.254
-38.475 -58.288
-38.476 -58.291
-38.486 -58.328
-38.494 -58.353
-38.494 -58.361
-38.497 -58.372
-38.507 -58.392
-38.507 -58.405
-38.51 -58.412
-38.512 -58.426
-38.518 -58.439
-38.537 -58.499
-38.554 -58.568
-38.557 -58.585
-38.557 -58.591
-38.557 -58.597
-38.569 -58.642
-38.569 -58.652
-38.578 -58.704
-38.577 -58.712
-38.575 -58.717
-38.579 -58.72
-38.585 -58.729
-38.59 -58.741
-38.607 -58.783
-38.613 -58.808
-38.617 -58.814
-38.619 -58.83
-38.631 -58.857
-38.633 -58.869
-38.639 -58.887
-38.647 -58.926
-38.654 -58.94
-38.664 -58.983
-38.671 -59.003
-38.679 -59.019
-38.679 -59.038
-38.682 -59.055
-38.685 -59.068
-38.694 -59.09
-38.697 -59.102
-38.705 -59.161
-38.711 -59.192
-38.713 -59.198
-38.711 -59.221
-38.718 -59.262
-38.736 -59.336
-38.735 -59.345
-38.733 -59.347
-38.739 -59.353
-38.744 -59.373
-38.751 -59.392
-38.751 -59.4
-38.753 -59.408
-38.751 -59.421
-38.754 -59.43
-38.755 -59.44
-38.759 -59.451
-38.763 -59.474
-38.769 -59.514
-38.772 -59.524
-38.776 -59.559
-38.786 -59.603
-38.787 -59.616
-38.785 -59.631
-38.791 -59.644
-38.801 -59.678
-38.804 -59.693
-38.808 -59.707
-38.811 -59.725
-38.822 -59.763
-38.826 -59.77
-38.833 -59.784
-38.835 -59.834
-38.843 -59.862
-38.843 -59.874
-38.846 -59.887
-38.844 -59.893
-38.844 -59.901
-38.847 -59.92
-38.848 -59.924
-38.85 -59.964
-38.856 -59.986
-38.857 -59.99
-38.854 -59.995
-38.856 -60
-38.861 -60.022
-38.86 -60.027
-38.862 -60.039
-38.861 -60.05
-38.866 -60.063
-38.866 -60.069
-38.862 -60.078
-38.868 -60.089
-38.87 -60.106
-38.881 -60.146
-38.878 -60.171
-38.879 -60.179
-38.883 -60.185
-38.885 -60.196
-38.884 -60.202
-38.885 -60.206
-38.889 -60.225
-38.893 -60.23
-38.893 -60.246
-38.891 -60.258
-38.894 -60.273
-38.896 -60.277
-38.899 -60.293
-38.906 -60.31
-38.904 -60.332
-38.91 -60.359
-38.913 -60.373
-38.913 -60.383
-38.916 -60.392
-38.922 -60.446
-38.924 -60.454
-38.922 -60.474
-38.926 -60.507
-38.922 -60.515
-38.927 -60.518
-38.93 -60.525
-38.931 -60.541
-38.936 -60.559
-38.937 -60.575
-38.94 -60.584
-38.938 -60.596
-38.943 -60.612
-38.943 -60.645
-38.951 -60.677
-38.95 -60.695
-38.951 -60.698
-38.956 -60.714
-38.959 -60.735
-38.961 -60.758
-38.965 -60.772
-38.968 -60.79
-38.968 -60.808
-38.976 -60.828
-38.982 -60.852
-38.982 -60.864
-38.985 -60.89
-38.982 -60.907
-38.988 -60.94
-38.983 -60.974
-38.984 -61.012
-38.984 -61.032
-38.983 -61.057
-38.991 -61.092
-38.992 -61.114
-38.997 -61.124
-39 -61.138
-39.005 -61.144
-39.003 -61.153
-39.004 -61.166
-38.999 -61.201
-39 -61.207
-38.992 -61.237
-38.992 -61.248
-38.995 -61.256
-38.993 -61.281
-38.991 -61.29
-38.994 -61.31
-38.993 -61.324
-38.992 -61.34
-38.987 -61.375
-38.989 -61.39
-38.989 -61.403
-38.996 -61.426
-38.993 -61.456
-38.996 -61.465
-39.001 -61.473
-39.001 -61.479
-39.001 -61.492
-39.01 -61.522
-39.01 -61.544
-39.015 -61.554
-39.015 -61.56
-39.012 -61.573
-39.01 -61.632
-39.009 -61.636
-39.006 -61.646
-38.995 -61.672
-38.98 -61.694
-38.977 -61.701
-38.976 -61.714
-38.978 -61.756
-38.985 -61.773
-38.987 -61.782
