# Flt#  Seg#     Lat1        Lon1        Lat2        Lon2        Rake     Slp_rt   Slp_sig
 0242     7    34.56060  -118.69600    34.62030  -118.77200   148.800     0.901     0.680
 0242     8    34.62030  -118.77200    34.66210  -118.81600   148.800     0.901     0.680
 0242     9    34.66210  -118.81600    34.71400  -118.87500   148.800     0.901     0.680
 0264     1    34.01990  -120.51100    33.98730  -120.43000    46.200     0.750     0.688
 0264     2    33.98730  -120.43000    33.98730  -120.35800    46.200     0.750     0.688
 0264     3    33.98730  -120.35800    33.98440  -120.30000    46.200     0.750     0.688
 0264     4    33.98440  -120.30000    33.98330  -120.23000    46.200     0.750     0.688
 0264     5    33.98330  -120.23000    33.97220  -120.18000    46.200     0.750     0.688
 0264     6    33.97220  -120.18000    33.97140  -120.11100    46.200     0.750     0.688
 0264     7    33.97140  -120.11100    33.98550  -119.96600    46.200     0.750     0.688
 0264     8    33.98550  -119.96600    34.01120  -119.90600    46.200     0.750     0.688
 0277     1    36.21930  -117.99000    36.29331  -118.03889   -95.600     2.062     0.773
 0277     2    36.29331  -118.03889    36.35179  -118.03034   -95.600     2.062     0.773
 0277     3    36.35179  -118.03034    36.40818  -118.03170   -95.600     2.062     0.773
 0277     4    36.40818  -118.03170    36.50150  -118.09200   -95.600     2.062     0.773
 0287     1    35.91796  -117.19600    35.86348  -117.25552   -85.400     0.612     0.231
 0287     2    35.86348  -117.25552    35.80467  -117.25240   -85.400     0.612     0.231
 0287     3    35.80467  -117.25240    35.78965  -117.26340   -85.400     0.612     0.231
 0287     4    35.78965  -117.26340    35.75511  -117.23630   -85.400     0.612     0.231
 0287     5    35.75511  -117.23630    35.74856  -117.22935   -85.400     0.612     0.231
 0287     6    35.74856  -117.22935    35.68050  -117.21721   -85.400     0.612     0.231
 0287     7    35.68050  -117.21721    35.64161  -117.25269   -85.400     0.612     0.231
 0295     1    38.16441  -122.24451    38.21706  -122.28250   180.000     0.849     0.462
 0295     2    38.21706  -122.28250    38.30753  -122.32023   180.000     0.849     0.462
 0295     3    38.30753  -122.32023    38.37192  -122.38096   180.000     0.849     0.462
 0295     4    38.37192  -122.38096    38.43945  -122.43169   180.000     0.849     0.462
 0295     5    38.43945  -122.43169    38.50695  -122.48252   180.000     0.849     0.462
 0312     1    33.30130  -118.52111    33.33569  -118.60049   117.500     0.755     0.525
 0312     2    33.33569  -118.60049    33.37498  -118.66885   117.500     0.755     0.525
 0312     3    33.37498  -118.66885    33.40751  -118.72177   117.500     0.755     0.525
 0312     4    33.40751  -118.72177    33.44738  -118.76513   117.500     0.755     0.525
 0312     5    33.44738  -118.76513    33.51817  -118.81506   117.500     0.755     0.525
 0312     6    33.51817  -118.81506    33.58893  -118.86509   117.500     0.755     0.525
 0312     7    33.58893  -118.86509    33.62321  -118.87832   117.500     0.755     0.525
 0341     1    33.59628  -118.95807    33.65050  -119.00881   180.000     0.429     0.377
 0341     2    33.65050  -119.00881    33.68382  -119.04837   180.000     0.429     0.377
 0341     3    33.68382  -119.04837    33.71398  -119.09158   180.000     0.429     0.377
 0341     4    33.71398  -119.09158    33.74569  -119.13301   180.000     0.429     0.377
 0341     5    33.74569  -119.13301    33.78925  -119.20251   180.000     0.429     0.377
 0341     6    33.78925  -119.20251    33.84192  -119.27787   180.000     0.429     0.377
 0341     7    33.84192  -119.27787    33.89128  -119.36249   180.000     0.429     0.377
 0341     8    33.89128  -119.36249    33.96957  -119.48571   180.000     0.429     0.377
 1045     1    40.31064  -119.60027    40.20986  -119.51545   -98.900     0.935     0.227
 1045     2    40.20986  -119.51545    40.14943  -119.50411   -98.900     0.935     0.227
 1045     3    40.14943  -119.50411    40.11768  -119.50849   -98.900     0.935     0.227
 1045     4    40.11768  -119.50849    40.06325  -119.49596   -98.900     0.935     0.227
 1045     5    40.06325  -119.49596    40.00006  -119.50074   -98.900     0.935     0.227
 1045     6    40.00006  -119.50074    39.96892  -119.52199   -98.900     0.935     0.227
 1045     7    39.96892  -119.52199    39.94512  -119.52259   -98.900     0.935     0.227
 1045     8    39.94512  -119.52259    39.90824  -119.50415   -98.900     0.935     0.227
 1089     1    39.58691  -119.91085    39.59409  -119.91049   -91.500     3.022     0.908
 1089     2    39.59409  -119.91049    39.60566  -119.91841   -91.500     3.022     0.908
 1089     3    39.60566  -119.91841    39.61784  -119.93360   -91.500     3.022     0.908
 1089     4    39.61784  -119.93360    39.62669  -119.94566   -91.500     3.022     0.908
 1089     5    39.62669  -119.94566    39.63309  -119.96364   -91.500     3.022     0.908
 1089     6    39.63309  -119.96364    39.63228  -119.97438   -91.500     3.022     0.908
 1089     7    39.63228  -119.97438    39.66839  -119.99791   -91.500     3.022     0.908
 2508     1    43.02085  -124.95758    42.99381  -124.87744   102.000     0.749     0.534
 2508     2    42.99381  -124.87744    42.97818  -124.79838   102.000     0.749     0.534
 2508     3    42.97818  -124.79838    42.96255  -124.75633   102.000     0.749     0.534
 2508     4    42.96255  -124.75633    42.89508  -124.68419   102.000     0.749     0.534
 2508     5    42.89508  -124.68419    42.86597  -124.64609   102.000     0.749     0.534
 2508     6    42.86597  -124.64609    42.85276  -124.60405   102.000     0.749     0.534
 2508     7    42.85276  -124.60405    42.83816  -124.51619   102.000     0.749     0.534
 2543     1    42.48124  -124.43475    42.45669  -124.41033   180.000     0.695     0.540
 2543     2    42.45669  -124.41033    42.40387  -124.37429   180.000     0.695     0.540
 2543     3    42.40387  -124.37429    42.37155  -124.36111   180.000     0.695     0.540
 2543     4    42.37155  -124.36111    42.27764  -124.33007   180.000     0.695     0.540
 2543     5    42.27764  -124.33007    42.26529  -124.33037   180.000     0.695     0.540
 2543     6    42.26529  -124.33037    42.24279  -124.33122   180.000     0.695     0.540
 2543     7    42.24279  -124.33122    42.21884  -124.32935   180.000     0.695     0.540
 2543     8    42.21884  -124.32935    42.20409  -124.32754   180.000     0.695     0.540
 2543     9    42.20409  -124.32754    42.17633  -124.32702   180.000     0.695     0.540
 2543    10    42.17633  -124.32702    42.15075  -124.34280   180.000     0.695     0.540
 2543    11    42.15075  -124.34280    42.14565  -124.34955   180.000     0.695     0.540
 2543    12    42.14565  -124.34955    42.14369  -124.35580   180.000     0.695     0.540
 2808     1    44.49168  -124.41664    44.60195  -124.50040    96.300     1.436     0.704
 2808     2    44.60195  -124.50040    44.66642  -124.53324    96.300     1.436     0.704
 2808     3    44.66642  -124.53324    44.74394  -124.55499    96.300     1.436     0.704
 0215     1    34.94152  -119.29590    34.95623  -119.23706   141.300     2.389     2.002
 0215     2    34.95623  -119.23706    34.95564  -119.20620   141.300     2.389     2.002
 0215     3    34.95564  -119.20620    34.98694  -119.12816   141.300     2.389     2.002
 0215     4    34.98694  -119.12816    35.00708  -119.08091   141.300     2.389     2.002
 0215     5    35.00708  -119.08091    35.00748  -119.05054   141.300     2.389     2.002
 0215     6    35.00748  -119.05054    34.99168  -119.03608   141.300     2.389     2.002
 0215     7    34.99168  -119.03608    34.97825  -119.01293   141.300     2.389     2.002
 0215     8    34.97825  -119.01293    34.96837  -118.99413   141.300     2.389     2.002
 0215     9    34.96837  -118.99413    34.94387  -118.97946   141.300     2.389     2.002
 0215    10    34.94387  -118.97946    34.93505  -118.96869   141.300     2.389     2.002
 0215    11    34.93505  -118.96869    34.93152  -118.94860   141.300     2.389     2.002
 0215    12    34.93152  -118.94860    34.93270  -118.92779   141.300     2.389     2.002
 0215    13    34.93270  -118.92779    34.93914  -118.91073   141.300     2.389     2.002
 0215    14    34.93914  -118.91073    34.93505  -118.87900   141.300     2.389     2.002
 0219     1    33.89773  -117.86731    33.87146  -117.92065    62.100     0.472     0.513
 0219     2    33.87146  -117.92065    33.87407  -117.96642    62.100     0.472     0.513
 0219     3    33.87407  -117.96642    33.89280  -118.04352    62.100     0.472     0.513
 0170     1    34.42981  -119.89769    34.42478  -119.86875    94.900     0.991     0.978
 0170     2    34.42478  -119.86875    34.43359  -119.80713    94.900     0.991     0.978
 0170     3    34.43359  -119.80713    34.43359  -119.78575    94.900     0.991     0.978
 0170     4    34.43359  -119.78575    34.44113  -119.75055    94.900     0.991     0.978
 0170     5    34.44113  -119.75055    34.44239  -119.74300    94.900     0.991     0.978
 0170     6    34.44239  -119.74300    34.44994  -119.69144    94.900     0.991     0.978
 0170     7    34.44994  -119.69144    34.44113  -119.61095    94.900     0.991     0.978
 0170     8    34.44113  -119.61095    34.43107  -119.51036    94.900     0.991     0.978
 0170     9    34.43107  -119.51036    34.42730  -119.47137    94.900     0.991     0.978
 0170    10    34.42730  -119.47137    34.41598  -119.42610    94.900     0.991     0.978
 0170    11    34.41598  -119.42610    34.42353  -119.34562    94.900     0.991     0.978
 0170    12    34.42353  -119.34562    34.42981  -119.28778    94.900     0.991     0.978
 0170    13    34.42981  -119.28778    34.44994  -119.20226    94.900     0.991     0.978
 0170    14    34.44994  -119.20226    34.47005  -119.16579    94.900     0.991     0.978
 0291     1    40.79000  -123.84100    40.85427  -123.92214   128.900     1.436     1.450
 0291     2    40.85427  -123.92214    40.93652  -123.99941   128.900     1.436     1.450
 0291     3    40.93652  -123.99941    40.98205  -124.02867   128.900     1.436     1.450
 0291     4    40.98205  -124.02867    41.04041  -124.11172   128.900     1.436     1.450
 0291     5    41.04041  -124.11172    41.11389  -124.18111   128.900     1.436     1.450
 0291     6    41.11389  -124.18111    41.18733  -124.25065   128.900     1.436     1.450
 0291     7    41.18733  -124.25065    41.24423  -124.31861   128.900     1.436     1.450
 0291     8    41.24423  -124.31861    41.29700  -124.34300   128.900     1.436     1.450
 0291     9    41.29700  -124.34300    41.37300  -124.36847   128.900     1.436     1.450
 0291    10    41.37300  -124.36847    41.44900  -124.39400   128.900     1.436     1.450
 2793     1    40.67395  -111.80882    40.65205  -111.81200   -80.800     1.248     0.928
 2793     2    40.65205  -111.81200    40.61677  -111.78772   -80.800     1.248     0.928
 2793     3    40.61677  -111.78772    40.59011  -111.79383   -80.800     1.248     0.928
 2793     4    40.59011  -111.79383    40.55398  -111.79769   -80.800     1.248     0.928
 2793     5    40.55398  -111.79769    40.52378  -111.83173   -80.800     1.248     0.928
 2793     6    40.52378  -111.83173    40.50775  -111.83913   -80.800     1.248     0.928
 2793     7    40.50775  -111.83913    40.49758  -111.83153   -80.800     1.248     0.928
 0066     1    37.43485  -117.94248    37.39684  -117.95623   -91.600     0.377     0.339
 0066     2    37.39684  -117.95623    37.38197  -117.95899   -91.600     0.377     0.339
 0066     3    37.38197  -117.95899    37.36665  -117.97384   -91.600     0.377     0.339
 0066     4    37.36665  -117.97384    37.34915  -117.98705   -91.600     0.377     0.339
 0066     5    37.34915  -117.98705    37.32070  -117.99695   -91.600     0.377     0.339
 0066     6    37.32070  -117.99695    37.28657  -118.01456   -91.600     0.377     0.339
 0066     7    37.28657  -118.01456    37.25507  -118.03271   -91.600     0.377     0.339
 0066     8    37.25507  -118.03271    37.23056  -118.05967   -91.600     0.377     0.339
 1174     1    38.92411  -118.59563    38.91341  -118.57864   180.000     0.712     0.217
 1174     2    38.91341  -118.57864    38.88156  -118.54756   180.000     0.712     0.217
 1174     3    38.88156  -118.54756    38.86835  -118.52024   180.000     0.712     0.217
 1174     4    38.86835  -118.52024    38.81940  -118.46204   180.000     0.712     0.217
 1174     5    38.81940  -118.46204    38.78437  -118.41638   180.000     0.712     0.217
 1174     6    38.78437  -118.41638    38.70139  -118.34259   180.000     0.712     0.217
 1174     7    38.70139  -118.34259    38.67800  -118.31387   180.000     0.712     0.217
 1174     8    38.67800  -118.31387    38.65276  -118.28861   180.000     0.712     0.217
 1174     9    38.65276  -118.28861    38.63843  -118.28267   180.000     0.712     0.217
 1174    10    38.63843  -118.28267    38.60647  -118.24774   180.000     0.712     0.217
 1174    11    38.60647  -118.24774    38.57130  -118.20765   180.000     0.712     0.217
 2791     1    40.77529  -111.84062    40.75895  -111.81789   -90.300     0.537     0.136
 2791     2    40.75895  -111.81789    40.75212  -111.81104   -90.300     0.537     0.136
 2791     3    40.75212  -111.81104    40.74377  -111.80570   -90.300     0.537     0.136
 2791     4    40.74377  -111.80570    40.73251  -111.81271   -90.300     0.537     0.136
 2791     5    40.73251  -111.81271    40.72551  -111.81194   -90.300     0.537     0.136
 2791     6    40.72551  -111.81194    40.70087  -111.79679   -90.300     0.537     0.136
 2791     7    40.70087  -111.79679    40.67342  -111.77795   -90.300     0.537     0.136
 2882     1    47.59357  -122.86288    47.59694  -122.84994    91.900     0.747     0.160
 2882     2    47.59694  -122.84994    47.60337  -122.80786    91.900     0.747     0.160
