segment Mexico
29.443 -101.071
29.443 -101.057
29.416 -101.038
29.401 -101.035
29.394 -101.029
29.394 -101.028
29.387 -101.018
29.381 -101.013
29.368 -101.011
29.363 -101.008
29.36 -101.003
29.355 -100.982
29.35 -100.97
29.342 -100.961
29.341 -100.944
29.336 -100.938
29.329 -100.937
29.325 -100.934
29.323 -100.926
29.32 -100.917
29.312 -100.907
29.305 -100.894
29.304 -100.885
29.298 -100.88
29.278 -100.875
29.274 -100.87
29.272 -100.865
29.27 -100.853
29.264 -100.84
29.257 -100.833
29.257 -100.825
29.259 -100.818
29.259 -100.817
29.259 -100.813
29.255 -100.812
29.251 -100.816
29.249 -100.814
29.248 -100.804
29.245 -100.799
29.24 -100.792
29.237 -100.791
29.228 -100.794
29.223 -100.792
29.223 -100.784
29.219 -100.78
29.21 -100.774
29.201 -100.774
29.197 -100.772
29.194 -100.766
29.186 -100.763
29.183 -100.764
29.174 -100.771
29.17 -100.772
29.165 -100.769
29.162 -100.762
29.156 -100.761
29.154 -100.757
29.152 -100.748
29.149 -100.741
29.146 -100.737
29.145 -100.737
29.138 -100.736
29.13 -100.729
29.12 -100.713
29.118 -100.711
29.113 -100.692
29.107 -100.681
29.102 -100.675
29.092 -100.668
29.077 -100.664
29.057 -100.661
28.907 -100.616
28.905 -100.612
28.902 -100.607
28.901 -100.599
28.895 -100.598
28.888 -100.59
28.881 -100.587
28.869 -100.587
28.852 -100.57
28.832 -100.568
28.828 -100.553
28.824 -100.544
28.821 -100.541
28.815 -100.541
28.812 -100.539
28.799 -100.53
28.794 -100.528
28.781 -100.53
28.773 -100.527
28.763 -100.527
28.759 -100.524
28.756 -100.516
28.747 -100.509
28.742 -100.504
28.714 -100.504
28.698 -100.506
28.693 -100.507
28.672 -100.501
28.664 -100.496
28.659 -100.49
28.657 -100.479
28.645 -100.469
28.641 -100.446
28.638 -100.444
28.615 -100.445
28.608 -100.442
28.606 -100.438
28.604 -100.434
28.595 -100.423
28.587 -100.399
28.582 -100.394
28.575 -100.395
28.56 -100.403
28.551 -100.405
28.54 -100.403
28.525 -100.389
28.514 -100.385
28.513 -100.379
28.501 -100.339
28.499 -100.335
28.494 -100.333
28.486 -100.336
28.479 -100.35
28.479 -100.36
28.475 -100.362
28.446 -100.339
28.439 -100.336
28.433 -100.333
28.422 -100.335
28.395 -100.344
28.39 -100.34
28.376 -100.331
28.358 -100.315
28.343 -100.309
28.327 -100.295
28.316 -100.286
28.305 -100.282
28.277 -100.287
28.263 -100.273
28.255 -100.267
28.254 -100.267
28.233 -100.248
28.232 -100.229
28.231 -100.22
28.228 -100.214
28.199 -100.208
28.189 -100.201
28.186 -100.189
28.179 -100.172
28.166 -100.159
28.165 -100.152
28.165 -100.137
28.163 -100.13
28.163 -100.128
28.155 -100.114
28.149 -100.09
28.141 -100.079
28.118 -100.068
28.104 -100.05
28.089 -100.051
28.077 -100.044
28.076 -100.035
28.067 -100.019
28.055 -100.013
28.03 -100.01
28.009 -100
27.997 -99.994
27.987 -99.982
27.981 -99.969
27.979 -99.965
27.977 -99.931
27.971 -99.928
27.965 -99.928
27.95 -99.936
27.941 -99.936
27.934 -99.932
27.931 -99.925
27.921 -99.922
27.917 -99.918
27.907 -99.899
27.904 -99.895
27.902 -99.894
27.897 -99.891
27.873 -99.903
27.862 -99.9
27.857 -99.895
27.849 -99.883
27.842 -99.876
27.835 -99.874
27.821 -99.876
27.795 -99.874
27.793 -99.87
27.791 -99.867
27.789 -99.851
27.785 -99.848
27.767 -99.843
segment Mexico
27.767 -99.843
27.761 -99.838
27.76 -99.831
27.77 -99.815
27.77 -99.812
27.764 -99.808
27.738 -99.8
27.729 -99.791
27.729 -99.771
27.713 -99.757
27.705 -99.752
27.668 -99.726
segment Mexico
27.661 -99.721
27.653 -99.711
27.652 -99.703
27.654 -99.699
27.663 -99.693
27.662 -99.69
27.657 -99.684
27.656 -99.671
27.651 -99.664
27.645 -99.66
27.633 -99.665
27.629 -99.663
27.623 -99.633
27.625 -99.632
27.628 -99.629
27.639 -99.627
27.64 -99.623
27.635 -99.618
27.635 -99.61
27.636 -99.601
27.634 -99.596
27.619 -99.589
27.614 -99.577
27.608 -99.576
27.605 -99.581
27.601 -99.584
27.598 -99.582
27.598 -99.575
27.605 -99.56
27.61 -99.555
27.608 -99.549
27.598 -99.541
27.578 -99.531
27.563 -99.515
27.56 -99.513
27.542 -99.52
27.496 -99.527
27.494 -99.526
27.492 -99.524
27.495 -99.505
27.494 -99.498
27.488 -99.487
27.48 -99.483
27.468 -99.484
27.442 -99.496
27.435 -99.497
27.415 -99.491
27.403 -99.489
27.399 -99.489
27.38 -99.493
27.352 -99.509
27.332 -99.508
27.321 -99.52
27.318 -99.534
27.312 -99.539
27.305 -99.534
27.3 -99.527
27.299 -99.526
27.298 -99.508
27.299 -99.501
27.296 -99.495
27.29 -99.492
27.265 -99.498
27.258 -99.494
27.256 -99.487
27.256 -99.481
27.261 -99.47
27.259 -99.461
27.255 -99.454
27.247 -99.445
27.241 -99.444
27.238 -99.443
27.219 -99.447
27.213 -99.445
27.206 -99.437
27.201 -99.434
27.161 -99.429
27.153 -99.434
27.15 -99.439
27.145 -99.442
27.131 -99.434
27.125 -99.432
27.118 -99.432
27.104 -99.444
27.101 -99.443
27.091 -99.433
27.086 -99.432
27.078 -99.434
27.063 -99.451
27.057 -99.453
27.031 -99.448
27.018 -99.451
27.015 -99.447
27.007 -99.436
27.008 -99.426
27.011 -99.42
27.01 -99.417
26.982 -99.391
26.976 -99.381
26.971 -99.38
26.962 -99.389
26.939 -99.386
26.935 -99.379
26.928 -99.367
26.919 -99.333
26.886 -99.32
26.864 -99.308
26.847 -99.291
26.79 -99.235
26.741 -99.224
26.734 -99.222
26.625 -99.195
26.618 -99.191
26.563 -99.159
26.55 -99.168
26.539 -99.172
26.53 -99.167
26.526 -99.152
26.525 -99.141
26.524 -99.138
26.52 -99.125
26.509 -99.112
26.477 -99.093
26.44 -99.101
26.431 -99.111
26.426 -99.114
26.421 -99.112
26.419 -99.112
26.401 -99.09
26.396 -99.082
26.391 -99.069
26.393 -99.061
26.41 -99.037
26.411 -99.032
26.408 -99.025
26.392 -99.015
26.389 -99.009
26.388 -99.002
26.388 -98.999
26.384 -98.991
26.383 -98.983
26.394 -98.98
26.398 -98.973
26.394 -98.96
26.389 -98.955
26.374 -98.951
26.372 -98.943
26.373 -98.939
26.383 -98.935
26.391 -98.929
26.389 -98.926
26.376 -98.925
26.372 -98.92
26.372 -98.918
26.367 -98.906
26.356 -98.9
26.353 -98.896
26.353 -98.891
26.362 -98.875
26.365 -98.867
26.364 -98.857
26.358 -98.848
26.358 -98.842
26.365 -98.83
26.364 -98.825
26.352 -98.821
26.35 -98.817
26.352 -98.813
26.358 -98.813
26.36 -98.813
26.364 -98.807
26.362 -98.803
26.326 -98.783
26.321 -98.771
26.322 -98.762
26.322 -98.752
26.317 -98.746
26.31 -98.743
26.302 -98.746
26.301 -98.757
26.29 -98.752
26.291 -98.736
26.286 -98.726
26.285 -98.696
26.279 -98.692
26.274 -98.692
26.273 -98.695
26.277 -98.703
26.276 -98.707
26.272 -98.713
26.266 -98.714
26.261 -98.709
26.259 -98.691
26.257 -98.687
26.252 -98.682
26.248 -98.677
26.232 -98.665
26.229 -98.656
26.229 -98.639
26.234 -98.633
26.247 -98.628
26.25 -98.619
26.251 -98.606
26.244 -98.6
26.244 -98.596
26.247 -98.595
26.254 -98.596
26.257 -98.593
26.256 -98.589
26.253 -98.586
26.237 -98.584
26.233 -98.579
26.231 -98.571
26.226 -98.565
26.229 -98.556
26.242 -98.556
26.244 -98.553
26.244 -98.549
26.241 -98.545
26.227 -98.539
26.226 -98.536
26.229 -98.532
26.221 -98.523
26.222 -98.508
26.216 -98.501
26.215 -98.502
26.211 -98.503
26.208 -98.501
26.2 -98.483
26.213 -98.475
26.223 -98.477
26.223 -98.47
26.22 -98.465
26.218 -98.451
26.214 -98.448
26.203 -98.448
26.193 -98.441
26.188 -98.434
26.183 -98.419
26.181 -98.414
26.175 -98.403
26.182 -98.395
26.181 -98.391
26.177 -98.389
26.166 -98.395
26.158 -98.391
26.152 -98.382
26.15 -98.377
26.154 -98.373
26.161 -98.369
26.163 -98.365
26.161 -98.361
26.149 -98.357
26.149 -98.354
26.155 -98.349
26.161 -98.338
26.157 -98.336
26.149 -98.335
26.101 -98.3
26.103 -98.297
26.114 -98.301
26.115 -98.294
26.124 -98.297
26.128 -98.295
26.13 -98.29
26.12 -98.287
26.116 -98.281
26.115 -98.281
26.113 -98.271
26.109 -98.267
26.106 -98.268
26.1 -98.281
26.1 -98.285
26.095 -98.29
26.087 -98.278
26.07 -98.246
26.07 -98.228
26.069 -98.223
26.057 -98.21
26.054 -98.205
26.056 -98.203
26.06 -98.204
26.062 -98.202
26.061 -98.198
26.055 -98.193
26.066 -98.186
26.058 -98.17
26.052 -98.168
26.051 -98.163
26.046 -98.156
26.047 -98.151
26.053 -98.146
26.06 -98.144
26.062 -98.141
26.057 -98.13
26.058 -98.123
26.057 -98.109
26.056 -98.105
26.052 -98.094
26.057 -98.091
26.059 -98.085
26.05 -98.079
26.046 -98.078
26.033 -98.085
26.03 -98.083
26.036 -98.068
26.036 -98.055
26.034 -98.053
26.035 -98.044
26.05 -98.036
26.054 -98.024
26.053 -98.024
26.047 -98.022
26.047 -98.017
26.056 -97.985
26.056 -97.98
26.054 -97.979
26.045 -97.98
26.044 -97.975
26.051 -97.971
26.047 -97.962
26.053 -97.954
26.053 -97.947
26.047 -97.945
26.047 -97.942
26.053 -97.934
26.054 -97.93
26.051 -97.924
26.051 -97.92
26.05 -97.904
26.059 -97.887
26.058 -97.88
26.053 -97.869
26.059 -97.864
26.06 -97.86
26.051 -97.854
26.047 -97.848
26.045 -97.837
26.041 -97.83
26.048 -97.825
26.05 -97.818
26.046 -97.814
26.053 -97.806
26.054 -97.804
26.049 -97.791
26.047 -97.79
26.037 -97.796
26.03 -97.78
26.039 -97.77
26.039 -97.767
26.029 -97.763
26.034 -97.755
26.034 -97.75
26.026 -97.747
26.02 -97.738
26.019 -97.731
26.026 -97.729
26.027 -97.727
26.023 -97.718
26.022 -97.716
26.026 -97.713
26.031 -97.715
26.032 -97.702
26.03 -97.699
26.022 -97.696
26.024 -97.689
26.023 -97.681
26.027 -97.672
26.032 -97.666
26.031 -97.663
26.02 -97.667
26.011 -97.656
26.018 -97.643
26.016 -97.639
26.008 -97.638
26.005 -97.645
26.004 -97.647
25.997 -97.64
25.997 -97.634
25.993 -97.63
25.992 -97.622
25.989 -97.621
25.987 -97.623
25.986 -97.632
25.983 -97.634
25.98 -97.631
25.98 -97.627
25.978 -97.622
25.971 -97.611
25.967 -97.609
25.964 -97.613
25.952 -97.606
25.955 -97.59
25.954 -97.585
25.942 -97.58
25.947 -97.574
25.946 -97.571
25.942 -97.569
25.939 -97.571
25.931 -97.583
25.927 -97.577
25.937 -97.562
25.937 -97.56
25.935 -97.558
25.924 -97.57
25.92 -97.564
25.921 -97.562
25.93 -97.556
25.929 -97.553
25.923 -97.547
25.924 -97.54
25.921 -97.539
25.916 -97.542
25.914 -97.536
25.912 -97.536
25.905 -97.536
25.892 -97.527
25.883 -97.525
25.881 -97.52
25.883 -97.513
25.893 -97.503
25.891 -97.499
25.878 -97.499
25.876 -97.485
25.881 -97.477
25.882 -97.473
25.877 -97.474
25.873 -97.476
25.872 -97.473
25.878 -97.462
25.877 -97.46
25.877 -97.459
25.87 -97.458
25.867 -97.46
25.858 -97.471
25.856 -97.469
25.856 -97.466
25.858 -97.457
25.861 -97.457
25.865 -97.453
25.864 -97.448
25.859 -97.447
25.85 -97.452
25.846 -97.447
25.842 -97.433
25.836 -97.423
25.836 -97.415
25.846 -97.417
25.853 -97.415
25.853 -97.41
25.851 -97.41
25.848 -97.41
25.844 -97.401
25.836 -97.402
25.837 -97.378
25.844 -97.369
25.847 -97.368
25.851 -97.375
25.854 -97.373
25.858 -97.368
25.861 -97.366
25.863 -97.363
25.869 -97.361
25.872 -97.363
25.873 -97.373
25.875 -97.374
25.877 -97.372
25.879 -97.366
25.882 -97.362
25.885 -97.366
25.889 -97.368
25.896 -97.368
25.898 -97.371
25.896 -97.374
25.896 -97.379
25.898 -97.379
25.911 -97.372
25.912 -97.367
25.916 -97.362
25.927 -97.346
25.927 -97.34
25.925 -97.338
25.92 -97.34
25.92 -97.335
25.915 -97.332
25.914 -97.329
25.915 -97.327
25.92 -97.326
25.925 -97.321
25.925 -97.309
25.93 -97.305
25.935 -97.285
25.939 -97.281
25.943 -97.28
25.951 -97.29
25.953 -97.289
25.953 -97.285
25.951 -97.28
25.949 -97.274
25.947 -97.259
25.943 -97.252
25.944 -97.25
25.95 -97.241
25.954 -97.228
25.955 -97.221
25.953 -97.204
25.951 -97.2
25.942 -97.199
25.941 -97.197
25.942 -97.192
25.951 -97.189
25.959 -97.181
25.957 -97.166
25.957 -97.164
25.955 -97.161
25.947 -97.16
25.945 -97.157
25.948 -97.15
25.941 -97.149
25.916 -97.154
25.914 -97.154
25.896 -97.158
25.885 -97.159
25.849 -97.164
25.822 -97.166
25.788 -97.169
25.738 -97.175
25.724 -97.175
25.703 -97.178
25.665 -97.193
25.648 -97.2
25.635 -97.201
25.629 -97.203
25.618 -97.211
25.604 -97.219
25.599 -97.221
25.54 -97.246
25.524 -97.256
25.505 -97.264
25.483 -97.277
25.469 -97.286
25.419 -97.327
25.377 -97.351
25.336 -97.372
25.29 -97.399
25.248 -97.423
25.197 -97.448
25.183 -97.453
25.175 -97.456
25.121 -97.484
25.105 -97.489
25.077 -97.502
25.059 -97.51
25.019 -97.526
25.016 -97.53
25.016 -97.534
25.022 -97.536
25.025 -97.536
25.028 -97.532
25.031 -97.524
25.043 -97.526
25.05 -97.524
25.051 -97.52
25.057 -97.516
25.064 -97.516
25.068 -97.512
25.074 -97.515
25.077 -97.514
25.077 -97.51
25.079 -97.508
25.091 -97.51
25.1 -97.51
25.101 -97.515
25.104 -97.518
25.107 -97.516
25.105 -97.504
25.106 -97.501
25.113 -97.51
25.117 -97.51
25.12 -97.507
25.122 -97.5
25.139 -97.494
25.145 -97.489
25.153 -97.489
25.156 -97.482
25.16 -97.48
25.162 -97.48
25.17 -97.48
25.175 -97.476
25.181 -97.475
25.188 -97.469
25.197 -97.469
25.206 -97.46
25.21 -97.459
25.213 -97.462
25.221 -97.456
25.232 -97.453
25.24 -97.443
25.258 -97.439
25.262 -97.435
25.264 -97.429
25.269 -97.428
25.27 -97.428
25.272 -97.425
25.29 -97.425
25.294 -97.424
25.297 -97.42
25.303 -97.418
25.309 -97.419
25.315 -97.417
25.318 -97.418
25.317 -97.419
25.311 -97.422
25.305 -97.431
25.309 -97.431
25.313 -97.427
25.325 -97.427
25.322 -97.43
25.323 -97.432
25.319 -97.438
25.323 -97.439
25.329 -97.436
25.34 -97.435
25.344 -97.435
25.351 -97.433
25.351 -97.432
25.341 -97.431
25.334 -97.429
25.333 -97.423
25.329 -97.421
25.328 -97.418
25.325 -97.416
25.326 -97.41
25.323 -97.407
25.324 -97.404
25.326 -97.403
25.332 -97.407
25.351 -97.402
25.358 -97.397
25.363 -97.388
25.366 -97.385
25.371 -97.39
25.369 -97.4
25.368 -97.401
25.356 -97.414
25.355 -97.412
25.357 -97.408
25.354 -97.407
25.349 -97.412
25.342 -97.415
25.339 -97.423
25.343 -97.423
25.353 -97.419
25.354 -97.421
25.35 -97.425
25.354 -97.426
25.358 -97.424
25.361 -97.42
25.373 -97.416
25.371 -97.421
25.361 -97.427
25.359 -97.436
25.355 -97.44
25.353 -97.441
25.354 -97.444
25.358 -97.446
25.358 -97.45
25.359 -97.452
25.364 -97.455
25.366 -97.453
25.367 -97.448
25.373 -97.441
25.381 -97.428
25.384 -97.419
25.386 -97.417
25.39 -97.416
25.388 -97.402
25.39 -97.401
25.399 -97.403
25.401 -97.402
25.403 -97.397
25.406 -97.396
25.415 -97.405
25.418 -97.41
25.424 -97.414
25.42 -97.418
25.419 -97.435
25.426 -97.442
25.424 -97.444
25.42 -97.442
25.419 -97.445
25.423 -97.458
25.429 -97.463
25.434 -97.464
25.438 -97.463
25.439 -97.463
25.442 -97.466
25.441 -97.468
25.438 -97.468
25.428 -97.471
25.425 -97.476
25.427 -97.481
25.431 -97.483
25.435 -97.48
25.437 -97.473
25.44 -97.474
25.444 -97.489
25.449 -97.499
25.45 -97.503
25.448 -97.512
25.449 -97.514
25.454 -97.514
25.453 -97.525
25.457 -97.524
25.462 -97.527
25.468 -97.528
25.464 -97.532
25.458 -97.538
25.457 -97.541
25.458 -97.543
25.464 -97.542
25.462 -97.547
25.455 -97.551
25.445 -97.566
25.442 -97.565
25.434 -97.573
25.432 -97.572
25.43 -97.569
25.43 -97.562
25.435 -97.553
25.436 -97.55
25.438 -97.543
25.436 -97.539
25.434 -97.538
25.428 -97.54
25.421 -97.538
25.41 -97.529
25.399 -97.523
25.397 -97.519
25.405 -97.512
25.408 -97.512
25.411 -97.516
25.414 -97.514
25.41 -97.508
25.406 -97.507
25.391 -97.514
25.376 -97.526
25.375 -97.53
25.376 -97.54
25.37 -97.548
25.365 -97.544
25.36 -97.55
25.356 -97.549
25.344 -97.553
25.339 -97.55
25.338 -97.557
25.335 -97.559
25.334 -97.559
25.333 -97.555
25.335 -97.547
25.328 -97.545
25.323 -97.555
25.316 -97.559
25.313 -97.555
25.306 -97.557
25.307 -97.549
25.306 -97.545
25.305 -97.543
25.308 -97.54
25.307 -97.537
25.303 -97.535
25.303 -97.534
25.308 -97.534
25.318 -97.528
25.314 -97.526
25.308 -97.529
25.305 -97.529
25.287 -97.535
25.283 -97.538
25.283 -97.542
25.28 -97.546
25.278 -97.553
25.276 -97.568
25.283 -97.576
25.29 -97.57
25.294 -97.573
25.298 -97.571
25.3 -97.571
25.302 -97.572
25.296 -97.578
25.297 -97.581
25.311 -97.578
25.306 -97.572
25.309 -97.571
25.315 -97.571
25.314 -97.574
25.316 -97.577
25.325 -97.579
25.326 -97.578
25.323 -97.573
25.326 -97.571
25.332 -97.572
25.329 -97.581
25.326 -97.584
25.32 -97.585
25.318 -97.588
25.314 -97.586
25.31 -97.589
25.311 -97.592
25.318 -97.594
25.318 -97.596
25.313 -97.602
25.31 -97.611
25.316 -97.622
25.31 -97.625
25.306 -97.63
25.309 -97.635
25.311 -97.637
25.315 -97.633
25.322 -97.633
25.324 -97.631
25.319 -97.628
25.319 -97.625
25.322 -97.62
25.319 -97.616
25.319 -97.613
25.322 -97.611
25.325 -97.613
25.326 -97.624
25.332 -97.622
25.335 -97.624
25.335 -97.637
25.337 -97.64
25.344 -97.636
25.347 -97.628
25.352 -97.626
25.356 -97.627
25.366 -97.622
25.369 -97.622
25.369 -97.626
25.364 -97.629
25.356 -97.641
25.357 -97.647
25.361 -97.651
25.363 -97.649
25.36 -97.643
25.361 -97.64
25.364 -97.638
25.369 -97.638
25.374 -97.642
25.383 -97.643
25.388 -97.645
25.388 -97.648
25.378 -97.65
25.372 -97.654
25.371 -97.655
25.37 -97.661
25.373 -97.665
25.387 -97.674
25.381 -97.682
25.382 -97.684
25.385 -97.687
25.394 -97.691
25.397 -97.698
25.4 -97.695
25.405 -97.697
25.412 -97.696
25.417 -97.699
25.411 -97.704
25.41 -97.713
25.41 -97.72
25.414 -97.724
25.417 -97.72
25.429 -97.722
25.404 -97.736
25.401 -97.735
25.401 -97.731
25.405 -97.72
25.405 -97.714
25.403 -97.71
25.402 -97.709
25.401 -97.709
25.397 -97.711
25.391 -97.71
25.387 -97.713
25.384 -97.717
25.386 -97.719
25.389 -97.716
25.392 -97.717
25.388 -97.73
25.384 -97.732
25.377 -97.73
25.368 -97.735
25.365 -97.738
25.363 -97.75
25.368 -97.761
25.366 -97.763
25.36 -97.76
25.358 -97.754
25.357 -97.748
25.359 -97.733
25.356 -97.733
25.355 -97.733
25.348 -97.742
25.345 -97.742
25.342 -97.739
25.343 -97.735
25.351 -97.725
25.352 -97.721
25.35 -97.719
25.344 -97.72
25.338 -97.73
25.336 -97.729
25.336 -97.724
25.334 -97.723
25.325 -97.713
25.319 -97.715
25.31 -97.708
25.314 -97.703
25.318 -97.705
25.327 -97.702
25.333 -97.698
25.337 -97.695
25.344 -97.694
25.347 -97.692
25.341 -97.689
25.309 -97.703
25.29 -97.719
25.282 -97.722
25.269 -97.718
25.262 -97.718
25.252 -97.725
25.255 -97.73
25.246 -97.737
25.242 -97.738
25.23 -97.733
25.232 -97.729
25.242 -97.725
25.245 -97.708
25.235 -97.703
25.232 -97.699
25.227 -97.698
25.204 -97.708
25.199 -97.706
25.183 -97.69
25.18 -97.684
25.178 -97.679
25.173 -97.686
25.17 -97.687
25.166 -97.687
25.151 -97.703
25.139 -97.712
25.124 -97.714
25.115 -97.713
25.107 -97.709
25.097 -97.708
25.089 -97.71
25.084 -97.715
25.083 -97.72
25.077 -97.726
25.076 -97.727
25.074 -97.728
25.072 -97.724
25.068 -97.725
25.066 -97.724
25.068 -97.72
25.079 -97.715
25.081 -97.711
25.08 -97.71
25.069 -97.713
25.065 -97.717
25.056 -97.725
25.048 -97.727
25.046 -97.726
25.045 -97.723
25.042 -97.723
25.04 -97.725
25.035 -97.747
25.039 -97.748
25.039 -97.751
25.035 -97.756
25.031 -97.754
25.03 -97.747
25.033 -97.741
25.032 -97.732
25.034 -97.726
25.03 -97.724
25.027 -97.726
25.024 -97.725
25.017 -97.716
25.012 -97.722
25.007 -97.729
25.005 -97.736
25 -97.739
24.975 -97.754
24.973 -97.751
24.971 -97.751
24.967 -97.757
24.964 -97.758
24.96 -97.763
24.96 -97.766
24.953 -97.77
24.961 -97.755
24.966 -97.754
24.97 -97.745
24.967 -97.745
24.964 -97.742
24.963 -97.734
24.965 -97.732
24.968 -97.733
24.968 -97.736
24.97 -97.737
24.971 -97.732
24.974 -97.729
24.982 -97.727
24.983 -97.722
24.98 -97.72
24.976 -97.719
24.969 -97.722
24.967 -97.721
24.966 -97.714
24.962 -97.709
24.959 -97.707
24.96 -97.701
24.952 -97.691
24.946 -97.69
24.939 -97.697
24.937 -97.694
24.936 -97.691
24.937 -97.687
24.932 -97.67
24.931 -97.668
24.927 -97.664
24.929 -97.659
24.926 -97.656
24.925 -97.65
24.928 -97.644
24.925 -97.643
24.922 -97.642
24.921 -97.643
24.92 -97.653
24.907 -97.647
24.905 -97.649
24.912 -97.654
24.913 -97.657
24.922 -97.665
24.923 -97.668
24.919 -97.671
24.916 -97.671
24.916 -97.676
24.915 -97.677
24.899 -97.677
24.899 -97.68
24.902 -97.682
24.9 -97.683
24.895 -97.678
24.891 -97.681
24.894 -97.686
24.901 -97.688
24.903 -97.69
24.902 -97.694
24.901 -97.695
24.895 -97.702
24.892 -97.699
24.895 -97.691
24.891 -97.691
24.886 -97.696
24.884 -97.695
24.884 -97.689
24.881 -97.687
24.882 -97.686
24.886 -97.684
24.886 -97.683
24.882 -97.677
24.878 -97.678
24.875 -97.682
24.875 -97.68
24.874 -97.678
24.872 -97.679
24.872 -97.684
24.873 -97.687
24.877 -97.694
24.876 -97.699
24.878 -97.702
24.877 -97.704
24.873 -97.701
24.872 -97.692
24.869 -97.69
24.866 -97.696
24.863 -97.696
24.858 -97.701
24.859 -97.706
24.852 -97.71
24.852 -97.712
24.86 -97.711
24.861 -97.711
24.872 -97.714
24.877 -97.714
24.886 -97.719
24.897 -97.719
24.896 -97.725
24.9 -97.732
24.901 -97.747
24.896 -97.746
24.897 -97.733
24.894 -97.73
24.893 -97.726
24.885 -97.727
24.883 -97.733
24.884 -97.736
24.882 -97.737
24.874 -97.725
24.871 -97.724
24.869 -97.723
24.865 -97.724
24.862 -97.732
24.857 -97.737
24.857 -97.739
24.859 -97.74
24.856 -97.746
24.855 -97.746
24.852 -97.743
24.853 -97.734
24.856 -97.733
24.856 -97.729
24.861 -97.726
24.857 -97.725
24.851 -97.73
24.851 -97.733
24.847 -97.736
24.847 -97.745
24.844 -97.748
24.842 -97.746
24.844 -97.737
24.84 -97.733
24.836 -97.735
24.835 -97.733
24.838 -97.728
24.835 -97.727
24.829 -97.734
24.828 -97.735
24.826 -97.734
24.835 -97.723
24.831 -97.722
24.826 -97.724
24.823 -97.732
24.823 -97.74
24.831 -97.738
24.834 -97.739
24.833 -97.743
24.829 -97.741
24.823 -97.743
24.823 -97.748
24.817 -97.739
24.82 -97.736
24.816 -97.735
24.818 -97.731
24.817 -97.73
24.81 -97.735
24.808 -97.741
