segment Cuba
20.721 -78.776
20.723 -78.782
20.727 -78.792
20.743 -78.81
20.747 -78.815
20.751 -78.817
20.754 -78.816
20.757 -78.805
20.752 -78.8
20.751 -78.796
20.758 -78.793
20.758 -78.79
20.753 -78.787
20.749 -78.778
20.746 -78.776
20.743 -78.778
segment Cuba
20.743 -78.273
20.751 -78.279
20.754 -78.279
20.755 -78.277
20.752 -78.274
20.747 -78.272
20.743 -78.273
segment Cuba
20.734 -78.383
20.734 -78.39
20.737 -78.394
20.739 -78.393
20.74 -78.384
20.746 -78.376
20.749 -78.368
20.747 -78.362
20.74 -78.357
20.737 -78.359
20.738 -78.363
20.742 -78.367
20.742 -78.372
20.734 -78.383
segment Cuba
20.721 -78.434
20.718 -78.437
20.711 -78.442
20.713 -78.446
20.715 -78.454
20.713 -78.471
20.708 -78.474
20.701 -78.473
20.708 -78.486
20.705 -78.49
20.699 -78.502
20.691 -78.507
20.688 -78.512
20.69 -78.514
20.695 -78.506
20.702 -78.51
20.703 -78.516
20.704 -78.526
20.702 -78.53
20.705 -78.54
20.708 -78.54
20.71 -78.538
20.708 -78.513
20.713 -78.506
20.708 -78.502
20.711 -78.496
20.717 -78.478
20.718 -78.476
20.722 -78.477
20.729 -78.484
20.734 -78.487
20.735 -78.486
20.736 -78.473
20.731 -78.473
20.728 -78.472
20.728 -78.468
20.735 -78.458
20.732 -78.453
20.725 -78.451
20.723 -78.442
20.728 -78.436
20.729 -78.431
20.726 -78.429
20.721 -78.434
segment Cuba
20.708 -78.377
20.71 -78.378
20.724 -78.373
20.731 -78.368
20.734 -78.364
20.732 -78.363
20.714 -78.369
20.709 -78.373
20.708 -78.377
segment Cuba
20.719 -78.41
20.728 -78.425
20.73 -78.425
20.734 -78.421
20.734 -78.417
20.731 -78.405
20.733 -78.402
20.734 -78.395
20.728 -78.395
20.727 -78.399
20.72 -78.405
20.719 -78.41
segment Cuba
20.706 -78.599
20.707 -78.602
20.708 -78.603
20.712 -78.598
20.722 -78.595
20.723 -78.591
20.722 -78.588
20.715 -78.585
20.713 -78.586
20.713 -78.588
20.716 -78.592
20.709 -78.595
20.706 -78.599
segment Cuba
20.701 -78.576
20.704 -78.577
20.708 -78.574
20.71 -78.575
20.717 -78.582
20.72 -78.58
20.72 -78.576
20.714 -78.571
20.715 -78.564
20.712 -78.564
20.703 -78.571
20.701 -78.576
segment Cuba
20.706 -78.251
20.712 -78.255
20.715 -78.259
20.718 -78.26
20.719 -78.257
20.715 -78.252
20.715 -78.244
20.712 -78.243
20.709 -78.245
20.707 -78.247
20.706 -78.251
segment Cuba
20.698 -78.399
20.698 -78.401
20.71 -78.412
20.712 -78.408
20.705 -78.399
20.701 -78.397
20.698 -78.399
segment Cuba
20.7 -78.272
20.702 -78.274
20.705 -78.274
20.709 -78.259
20.707 -78.258
20.702 -78.259
20.703 -78.264
20.7 -78.272
segment Cuba
20.68 -78.743
20.696 -78.747
20.702 -78.744
20.702 -78.742
20.698 -78.733
20.708 -78.717
20.705 -78.716
20.698 -78.723
20.694 -78.733
20.69 -78.733
20.685 -78.728
20.68 -78.728
20.677 -78.727
20.676 -78.724
20.673 -78.722
20.67 -78.722
20.668 -78.725
20.674 -78.729
20.676 -78.732
20.672 -78.736
20.673 -78.74
20.677 -78.741
20.68 -78.743
segment Cuba
20.68 -78.279
20.688 -78.285
20.696 -78.284
20.697 -78.281
20.694 -78.278
20.687 -78.276
20.682 -78.277
20.68 -78.279
segment Cuba
20.678 -78.462
20.678 -78.466
20.683 -78.467
20.69 -78.465
20.695 -78.468
20.697 -78.467
20.696 -78.463
20.691 -78.459
20.687 -78.459
20.683 -78.462
20.679 -78.463
20.678 -78.462
segment Cuba
20.643 -78.39
20.657 -78.403
20.664 -78.405
20.669 -78.403
20.684 -78.386
20.691 -78.381
20.695 -78.375
20.687 -78.374
20.677 -78.375
20.678 -78.381
20.673 -78.384
20.671 -78.39
20.666 -78.394
20.665 -78.398
20.653 -78.391
20.647 -78.388
20.651 -78.382
20.656 -78.386
20.659 -78.386
20.662 -78.384
20.663 -78.38
20.651 -78.375
20.651 -78.364
20.647 -78.363
20.644 -78.364
20.643 -78.372
20.641 -78.38
20.643 -78.39
segment Cuba
20.677 -78.095
20.682 -78.104
20.684 -78.103
20.688 -78.088
20.687 -78.087
20.684 -78.089
20.684 -78.092
20.677 -78.095
segment Cuba
20.674 -78.367
20.677 -78.368
20.679 -78.367
20.681 -78.361
20.681 -78.356
20.677 -78.356
20.674 -78.36
20.674 -78.367
segment Cuba
20.673 -77.706
20.675 -77.708
20.676 -77.707
20.678 -77.694
20.674 -77.7
20.673 -77.706
segment Cuba
20.668 -78.428
20.669 -78.431
20.677 -78.423
20.677 -78.42
20.673 -78.42
20.669 -78.423
20.668 -78.428
segment Cuba
20.662 -78.295
20.664 -78.3
20.668 -78.291
20.672 -78.289
20.674 -78.286
20.672 -78.285
20.67 -78.285
20.665 -78.29
20.662 -78.295
segment Cuba
20.671 -78.086
20.668 -78.086
20.651 -78.091
20.649 -78.095
20.654 -78.096
20.671 -78.086
segment Cuba
20.642 -78.568
20.644 -78.57
20.649 -78.573
20.655 -78.571
20.666 -78.578
20.667 -78.575
20.659 -78.569
20.646 -78.566
20.642 -78.568
segment Cuba
20.659 -78.636
20.661 -78.63
20.659 -78.625
20.66 -78.62
20.659 -78.617
20.655 -78.616
20.653 -78.617
20.651 -78.622
20.652 -78.629
20.647 -78.633
20.653 -78.64
20.653 -78.649
20.658 -78.651
20.664 -78.652
20.665 -78.65
20.665 -78.646
20.66 -78.642
20.661 -78.638
20.659 -78.636
segment Cuba
20.655 -78.686
20.656 -78.688
20.659 -78.689
20.659 -78.683
20.663 -78.675
20.663 -78.669
20.661 -78.668
20.655 -78.672
20.656 -78.679
20.655 -78.686
segment Cuba
20.65 -78.6
20.652 -78.602
20.652 -78.606
20.66 -78.612
20.662 -78.611
20.661 -78.607
20.663 -78.603
20.653 -78.595
20.655 -78.591
20.662 -78.587
20.662 -78.584
20.66 -78.58
20.649 -78.575
20.646 -78.577
20.646 -78.586
20.642 -78.59
20.641 -78.593
20.646 -78.601
20.65 -78.6
segment Cuba
20.632 -78.288
20.634 -78.289
20.64 -78.287
20.646 -78.287
20.651 -78.293
20.652 -78.288
20.646 -78.281
20.643 -78.28
20.638 -78.281
20.632 -78.285
20.632 -78.288
segment Cuba
20.63 -77.436
20.638 -77.439
20.638 -77.442
20.644 -77.443
20.643 -77.438
20.639 -77.436
20.63 -77.436
segment Cuba
20.611 -78.097
20.611 -78.098
20.613 -78.1
20.624 -78.092
20.628 -78.092
20.631 -78.095
20.632 -78.09
20.641 -78.087
20.642 -78.085
20.639 -78.084
20.628 -78.086
20.611 -78.097
segment Cuba
20.615 -78.373
20.616 -78.376
20.615 -78.38
20.617 -78.382
20.622 -78.38
20.626 -78.38
20.626 -78.387
20.63 -78.385
20.635 -78.388
20.638 -78.388
20.626 -78.371
20.621 -78.369
20.615 -78.373
segment Cuba
20.612 -78.244
20.612 -78.25
20.62 -78.253
20.618 -78.243
20.624 -78.241
20.628 -78.242
20.628 -78.247
20.63 -78.25
20.634 -78.245
20.631 -78.237
20.627 -78.236
20.616 -78.239
20.612 -78.244
segment Cuba
20.607 -78.476
20.608 -78.479
20.614 -78.491
20.62 -78.497
20.625 -78.497
20.633 -78.493
20.628 -78.49
20.627 -78.487
20.625 -78.485
20.617 -78.485
20.613 -78.476
20.607 -78.476
segment Cuba
20.618 -78.506
20.621 -78.521
20.621 -78.532
20.624 -78.535
20.624 -78.545
20.626 -78.552
20.629 -78.555
20.631 -78.555
20.632 -78.551
20.628 -78.544
20.63 -78.531
20.627 -78.526
20.627 -78.522
20.629 -78.518
20.628 -78.511
20.632 -78.505
20.632 -78.501
20.622 -78.503
20.618 -78.506
segment Cuba
20.613 -78.46
20.616 -78.456
20.612 -78.453
20.61 -78.449
20.616 -78.445
20.615 -78.441
20.604 -78.429
20.605 -78.42
20.601 -78.419
20.591 -78.412
20.581 -78.401
20.571 -78.396
20.552 -78.377
20.552 -78.374
20.557 -78.371
20.557 -78.37
20.563 -78.364
20.577 -78.363
20.57 -78.345
20.566 -78.338
20.548 -78.328
20.539 -78.326
20.532 -78.329
20.526 -78.326
20.519 -78.327
20.523 -78.34
20.53 -78.347
20.532 -78.353
20.536 -78.364
20.537 -78.379
20.541 -78.382
20.546 -78.382
20.555 -78.388
20.56 -78.397
20.574 -78.406
20.578 -78.411
20.587 -78.422
20.59 -78.443
20.599 -78.454
20.604 -78.457
20.604 -78.463
20.608 -78.469
20.613 -78.46
segment Cuba
20.59 -78.392
20.591 -78.394
20.593 -78.395
20.6 -78.392
20.605 -78.393
20.612 -78.392
20.613 -78.39
20.605 -78.385
20.602 -78.388
20.597 -78.388
20.595 -78.385
20.601 -78.377
20.604 -78.376
20.608 -78.379
20.609 -78.378
20.609 -78.374
20.613 -78.367
20.611 -78.365
20.606 -78.365
20.603 -78.37
20.594 -78.372
20.591 -78.377
20.59 -78.383
20.592 -78.386
20.59 -78.392
segment Cuba
20.564 -78.375
20.568 -78.383
20.578 -78.388
20.582 -78.385
20.585 -78.375
20.583 -78.374
20.581 -78.374
20.576 -78.379
20.576 -78.373
20.573 -78.371
20.571 -78.377
20.569 -78.377
20.566 -78.371
20.564 -78.372
20.564 -78.375
segment Cuba
20.557 -77.888
20.564 -77.887
20.577 -77.892
20.574 -77.9
20.578 -77.898
20.581 -77.894
20.579 -77.878
20.575 -77.871
20.571 -77.87
20.567 -77.872
20.566 -77.877
20.557 -77.888
segment Cuba
20.562 -77.819
20.566 -77.82
20.569 -77.814
20.568 -77.809
20.566 -77.809
20.565 -77.812
20.563 -77.814
20.562 -77.819
segment Cuba
20.521 -77.63
20.528 -77.632
20.533 -77.63
20.533 -77.628
20.523 -77.626
20.519 -77.623
20.517 -77.624
20.518 -77.629
20.521 -77.63
segment Cuba
20.516 -77.844
20.519 -77.847
20.524 -77.846
20.529 -77.841
20.528 -77.838
20.523 -77.838
20.52 -77.844
20.516 -77.844
segment Cuba
20.518 -77.633
20.505 -77.641
20.509 -77.642
20.518 -77.638
20.522 -77.634
20.518 -77.633
segment Cuba
20.37 -77.179
20.368 -77.203
20.366 -77.206
20.366 -77.21
20.369 -77.209
20.373 -77.203
20.374 -77.197
20.374 -77.176
20.371 -77.176
20.37 -77.179
segment Cuba
20.347 -77.216
20.347 -77.226
20.352 -77.235
20.355 -77.237
20.362 -77.238
20.364 -77.236
20.368 -77.231
20.369 -77.222
20.368 -77.219
20.367 -77.218
20.365 -77.219
20.364 -77.227
20.359 -77.233
20.353 -77.229
20.351 -77.222
20.35 -77.215
20.349 -77.214
20.347 -77.216
segment Cuba
20.685 -74.898
20.691 -74.9
20.697 -74.91
20.697 -74.916
20.701 -74.921
20.704 -74.921
20.703 -74.909
20.694 -74.893
20.69 -74.891
20.686 -74.892
20.685 -74.898
segment Cuba
23.133 -81.276
23.132 -81.277
23.127 -81.28
23.127 -81.279
23.123 -81.27
23.118 -81.265
23.119 -81.26
23.115 -81.254
23.083 -81.226
23.073 -81.218
23.057 -81.198
23.058 -81.194
23.051 -81.194
23.047 -81.192
23.044 -81.188
23.039 -81.18
23.033 -81.176
23.032 -81.17
23.035 -81.167
23.034 -81.156
23.034 -81.151
23.03 -81.145
23.025 -81.129
23.026 -81.124
23.033 -81.112
23.039 -81.106
23.044 -81.107
23.043 -81.109
23.038 -81.111
23.037 -81.114
23.038 -81.116
23.042 -81.114
23.057 -81.1
23.06 -81.098
23.062 -81.095
23.086 -81.079
23.093 -81.08
23.097 -81.077
23.097 -81.074
23.095 -81.069
23.102 -81.056
23.109 -81.034
23.11 -81.024
23.104 -81.018
23.099 -81.01
23.099 -81.008
23.096 -80.999
23.098 -80.995
23.102 -80.992
23.107 -80.992
23.115 -80.994
23.114 -80.992
23.104 -80.983
23.103 -80.98
23.1 -80.979
23.092 -80.983
23.09 -80.987
23.085 -80.988
23.074 -80.985
23.066 -80.982
23.063 -80.973
23.064 -80.965
23.058 -80.951
23.058 -80.946
23.061 -80.921
23.072 -80.902
23.073 -80.895
23.067 -80.895
23.067 -80.892
23.078 -80.878
23.081 -80.869
23.082 -80.847
23.082 -80.836
23.084 -80.823
23.083 -80.819
23.084 -80.81
23.082 -80.802
23.083 -80.795
23.086 -80.793
23.089 -80.788
23.093 -80.771
23.102 -80.751
23.1 -80.748
23.097 -80.748
23.099 -80.739
23.096 -80.735
23.096 -80.729
23.092 -80.727
23.091 -80.725
23.091 -80.724
23.092 -80.722
23.096 -80.723
23.102 -80.721
23.101 -80.718
23.093 -80.71
23.084 -80.685
23.087 -80.678
23.086 -80.672
23.091 -80.669
23.086 -80.661
23.087 -80.659
23.097 -80.637
23.107 -80.633
23.117 -80.624
23.119 -80.622
23.123 -80.615
23.133 -80.611
23.142 -80.619
23.149 -80.617
23.146 -80.624
23.15 -80.634
23.152 -80.634
23.155 -80.629
23.156 -80.623
23.149 -80.613
23.153 -80.612
23.157 -80.614
23.159 -80.613
23.149 -80.601
23.149 -80.594
23.147 -80.589
23.145 -80.588
23.142 -80.592
23.141 -80.594
23.143 -80.601
23.142 -80.603
23.13 -80.606
23.127 -80.603
23.118 -80.601
23.116 -80.602
23.112 -80.606
23.112 -80.609
23.11 -80.614
23.103 -80.622
23.102 -80.626
23.097 -80.627
23.087 -80.623
23.084 -80.615
23.076 -80.612
23.07 -80.602
23.069 -80.595
23.06 -80.592
23.051 -80.587
23.047 -80.58
23.048 -80.567
23.045 -80.562
23.039 -80.558
23.017 -80.549
23.001 -80.538
22.998 -80.536
22.993 -80.53
22.991 -80.525
22.994 -80.517
22.991 -80.515
22.991 -80.511
22.991 -80.5
22.996 -80.491
22.995 -80.485
22.984 -80.474
22.982 -80.466
22.98 -80.463
22.969 -80.46
22.964 -80.455
22.955 -80.436
22.953 -80.431
22.946 -80.405
22.945 -80.388
22.943 -80.378
22.942 -80.378
22.945 -80.371
22.949 -80.369
22.949 -80.364
22.952 -80.358
22.953 -80.354
22.946 -80.341
22.944 -80.339
22.941 -80.335
22.941 -80.329
22.931 -80.319
22.927 -80.311
22.922 -80.297
22.918 -80.291
22.912 -80.288
22.912 -80.286
22.91 -80.282
22.91 -80.268
22.905 -80.265
22.905 -80.256
22.912 -80.243
22.915 -80.239
22.912 -80.231
22.917 -80.226
22.917 -80.219
22.922 -80.214
22.923 -80.21
22.926 -80.209
22.927 -80.197
22.927 -80.194
22.938 -80.183
22.936 -80.164
22.938 -80.155
22.942 -80.153
22.953 -80.159
22.963 -80.155
22.968 -80.14
22.968 -80.138
22.965 -80.136
22.958 -80.144
22.955 -80.145
22.954 -80.144
22.959 -80.137
22.96 -80.125
22.96 -80.122
22.956 -80.119
22.955 -80.116
22.955 -80.111
22.953 -80.109
22.942 -80.105
22.946 -80.085
22.941 -80.079
22.945 -80.073
22.936 -80.066
22.936 -80.058
22.94 -80.047
22.946 -80.043
22.958 -80.048
22.961 -80.046
22.96 -80.044
22.952 -80.04
22.95 -80.039
22.946 -80.035
22.945 -80.02
22.948 -80.012
22.946 -80.01
22.939 -80.015
22.922 -80.005
22.914 -80
22.91 -79.997
22.903 -79.998
22.903 -79.997
22.901 -79.989
22.899 -79.987
22.888 -79.987
22.881 -79.982
22.882 -79.98
22.87 -79.961
22.867 -79.95
22.866 -79.94
22.868 -79.937
22.87 -79.937
22.872 -79.949
22.875 -79.946
22.875 -79.938
22.87 -79.925
22.867 -79.92
22.86 -79.919
22.859 -79.918
22.856 -79.917
22.843 -79.897
22.851 -79.887
22.861 -79.884
22.871 -79.878
22.878 -79.88
22.882 -79.878
22.882 -79.874
22.88 -79.867
22.881 -79.858
22.885 -79.856
22.884 -79.842
22.882 -79.835
22.888 -79.826
22.889 -79.824
22.889 -79.821
22.902 -79.795
22.899 -79.791
22.899 -79.785
22.894 -79.785
22.883 -79.788
22.886 -79.798
22.885 -79.803
22.879 -79.805
22.877 -79.808
22.871 -79.805
22.869 -79.81
22.871 -79.82
22.868 -79.83
22.87 -79.834
22.871 -79.843
22.872 -79.858
22.869 -79.863
22.863 -79.864
22.855 -79.863
22.841 -79.869
22.838 -79.867
22.83 -79.855
22.822 -79.853
22.813 -79.856
22.803 -79.855
22.8 -79.852
22.805 -79.835
22.803 -79.828
22.799 -79.824
22.802 -79.819
22.805 -79.811
22.807 -79.803
22.804 -79.799
22.798 -79.795
22.801 -79.787
22.799 -79.78
22.785 -79.761
22.779 -79.745
22.766 -79.719
22.752 -79.706
22.746 -79.702
22.742 -79.695
22.742 -79.691
22.745 -79.692
22.748 -79.693
22.748 -79.696
22.75 -79.699
22.753 -79.698
22.756 -79.695
22.754 -79.688
22.772 -79.674
22.759 -79.67
22.754 -79.666
22.765 -79.664
22.767 -79.66
22.767 -79.652
22.763 -79.646
22.761 -79.646
22.759 -79.652
22.757 -79.651
22.744 -79.64
22.733 -79.635
22.711 -79.637
22.705 -79.634
22.699 -79.628
22.685 -79.624
22.682 -79.621
22.677 -79.62
22.666 -79.614
22.648 -79.598
22.653 -79.594
22.652 -79.59
22.637 -79.583
22.624 -79.572
22.615 -79.563
22.612 -79.554
22.605 -79.552
22.598 -79.55
22.585 -79.547
22.558 -79.529
22.551 -79.524
22.543 -79.516
22.544 -79.509
22.539 -79.507
22.535 -79.508
22.529 -79.503
22.531 -79.498
22.535 -79.495
22.535 -79.49
22.529 -79.486
22.529 -79.482
22.536 -79.476
22.538 -79.47
22.538 -79.469
22.537 -79.465
22.531 -79.463
22.529 -79.458
22.533 -79.45
22.532 -79.446
22.528 -79.444
22.525 -79.445
22.523 -79.452
22.518 -79.453
22.513 -79.452
22.51 -79.448
22.509 -79.442
22.502 -79.436
22.501 -79.432
22.491 -79.425
22.472 -79.416
22.461 -79.403
22.453 -79.386
22.449 -79.382
22.436 -79.378
22.433 -79.373
22.432 -79.372
22.425 -79.368
22.416 -79.355
22.415 -79.35
22.416 -79.341
22.411 -79.333
22.402 -79.304
22.403 -79.294
22.398 -79.279
22.395 -79.275
22.385 -79.272
22.382 -79.267
22.383 -79.258
22.377 -79.252
22.376 -79.249
22.378 -79.238
22.381 -79.237
22.385 -79.24
22.387 -79.237
22.388 -79.234
22.389 -79.232
22.387 -79.222
22.39 -79.221
22.392 -79.216
22.392 -79.211
22.384 -79.199
22.383 -79.194
22.384 -79.181
22.378 -79.161
22.379 -79.152
22.386 -79.141
22.399 -79.139
22.4 -79.135
22.4 -79.125
22.398 -79.122
22.392 -79.108
22.396 -79.104
22.395 -79.1
22.386 -79.098
22.385 -79.097
22.383 -79.091
22.382 -79.082
22.386 -79.078
22.386 -79.073
22.379 -79.067
22.379 -79.064
22.383 -79.066
22.386 -79.066
22.39 -79.061
22.392 -79.056
22.389 -79.052
22.39 -79.045
22.394 -79.047
22.396 -79.045
22.394 -79.034
22.398 -79.029
22.398 -79.032
22.399 -79.036
22.401 -79.037
22.403 -79.035
22.402 -79.024
22.395 -79.017
22.395 -79.012
22.401 -79.009
22.4 -79.002
22.404 -78.996
22.405 -78.99
22.401 -78.984
22.398 -78.976
22.398 -78.965
22.391 -78.955
22.391 -78.95
22.394 -78.946
22.395 -78.939
22.393 -78.929
22.396 -78.925
22.398 -78.914
22.397 -78.907
22.398 -78.904
22.396 -78.902
22.394 -78.877
22.397 -78.879
22.4 -78.891
22.402 -78.891
22.403 -78.889
22.401 -78.878
22.393 -78.863
22.39 -78.854
22.386 -78.836
22.384 -78.819
22.385 -78.81
22.388 -78.803
22.393 -78.795
22.395 -78.787
22.394 -78.78
22.388 -78.773
22.379 -78.767
22.364 -78.766
22.344 -78.77
22.339 -78.768
22.325 -78.76
22.316 -78.75
22.316 -78.746
22.315 -78.741
22.32 -78.738
22.322 -78.734
22.308 -78.729
22.309 -78.718
22.314 -78.714
22.318 -78.716
22.32 -78.717
22.323 -78.716
22.324 -78.713
22.323 -78.708
22.333 -78.711
22.352 -78.704
22.356 -78.7
22.368 -78.696
22.371 -78.697
22.373 -78.699
22.373 -78.702
22.369 -78.705
22.359 -78.706
22.359 -78.71
22.365 -78.714
22.369 -78.712
22.372 -78.712
22.373 -78.725
22.379 -78.728
22.381 -78.731
22.38 -78.732
22.373 -78.739
22.378 -78.74
22.382 -78.739
22.385 -78.736
22.389 -78.73
22.388 -78.727
22.383 -78.724
22.378 -78.716
22.375 -78.707
22.375 -78.702
22.376 -78.696
22.379 -78.694
22.38 -78.696
22.381 -78.708
22.386 -78.718
22.388 -78.721
22.39 -78.719
22.385 -78.705
22.386 -78.698
22.382 -78.691
22.38 -78.688
22.359 -78.675
22.363 -78.659
22.362 -78.657
22.346 -78.648
22.335 -78.628
22.33 -78.633
22.325 -78.626
22.326 -78.623
22.334 -78.611
22.33 -78.601
22.33 -78.6
22.326 -78.597
22.32 -78.589
22.313 -78.565
22.311 -78.552
22.308 -78.541
22.302 -78.536
22.294 -78.532
22.266 -78.5
22.265 -78.493
22.263 -78.491
22.264 -78.489
22.261 -78.481
22.263 -78.467
22.261 -78.458
22.255 -78.448
22.252 -78.447
22.242 -78.428
22.244 -78.427
22.251 -78.434
22.252 -78.434
22.247 -78.427
22.252 -78.422
22.256 -78.422
22.26 -78.419
22.259 -78.416
22.253 -78.415
22.248 -78.413
22.247 -78.416
22.244 -78.416
22.243 -78.413
22.24 -78.409
22.241 -78.407
22.248 -78.408
22.254 -78.406
22.254 -78.403
22.245 -78.404
22.24 -78.402
22.24 -78.4
22.247 -78.399
22.246 -78.397
22.237 -78.394
22.235 -78.39
22.236 -78.388
22.249 -78.392
22.251 -78.396
22.254 -78.398
22.256 -78.396
22.25 -78.384
22.242 -78.383
22.23 -78.375
22.224 -78.375
22.216 -78.38
22.214 -78.379
22.215 -78.37
22.217 -78.368
22.226 -78.369
22.227 -78.368
22.228 -78.363
22.237 -78.363
22.235 -78.36
22.226 -78.358
22.22 -78.36
22.217 -78.363
22.211 -78.363
22.209 -78.361
22.211 -78.359
22.217 -78.355
22.217 -78.351
22.213 -78.351
22.21 -78.352
22.205 -78.351
22.204 -78.35
22.205 -78.348
22.205 -78.347
22.207 -78.345
22.207 -78.341
22.204 -78.339
22.2 -78.339
22.196 -78.344
22.189 -78.34
22.183 -78.334
22.171 -78.328
22.17 -78.327
22.18 -78.325
22.176 -78.322
22.17 -78.321
22.18 -78.321
22.181 -78.319
22.165 -78.315
22.166 -78.313
22.175 -78.313
22.18 -78.31
22.177 -78.303
22.176 -78.302
22.174 -78.303
22.173 -78.307
22.17 -78.308
22.162 -78.306
22.158 -78.302
22.151 -78.305
22.15 -78.3
22.158 -78.293
22.16 -78.288
22.158 -78.284
22.158 -78.273
22.16 -78.266
22.157 -78.264
22.154 -78.255
22.138 -78.243
22.135 -78.233
22.13 -78.228
22.13 -78.225
22.131 -78.224
22.136 -78.22
22.134 -78.216
22.135 -78.212
22.13 -78.207
22.13 -78.203
22.133 -78.195
22.131 -78.187
22.13 -78.181
22.133 -78.179
22.132 -78.168
22.133 -78.165
22.138 -78.159
22.129 -78.158
22.126 -78.159
22.126 -78.163
22.123 -78.164
22.12 -78.162
22.122 -78.156
22.105 -78.155
22.107 -78.149
22.106 -78.142
22.106 -78.14
22.103 -78.13
22.103 -78.127
22.107 -78.126
22.107 -78.122
22.105 -78.115
22.104 -78.104
22.102 -78.104
22.101 -78.106
22.1 -78.118
22.092 -78.111
22.093 -78.104
22.092 -78.098
22.088 -78.088
22.086 -78.087
22.082 -78.09
22.081 -78.078
22.085 -78.073
22.084 -78.065
22.08 -78.058
22.076 -78.054
22.073 -78.054
22.07 -78.056
22.063 -78.053
22.058 -78.044
22.058 -78.042
22.051 -78.042
22.04 -78.036
22.038 -78.032
22.039 -78.027
22.032 -78.02
22.025 -78.018
22.016 -78.019
22.009 -78.018
22.005 -78.008
22.002 -78.007
21.997 -78.002
21.983 -77.997
21.977 -77.992
21.971 -77.986
21.971 -77.983
21.965 -77.982
21.963 -77.979
21.96 -77.96
21.952 -77.956
21.936 -77.944
21.941 -77.943
21.953 -77.951
21.955 -77.949
21.954 -77.946
21.935 -77.937
21.921 -77.932
21.914 -77.926
21.913 -77.922
21.916 -77.918
21.914 -77.914
21.903 -77.911
21.866 -77.893
21.865 -77.889
21.863 -77.877
21.865 -77.872
21.867 -77.871
21.875 -77.87
21.876 -77.862
21.891 -77.861
21.896 -77.86
21.908 -77.854
21.918 -77.855
21.926 -77.863
21.94 -77.867
21.955 -77.857
21.963 -77.854
21.972 -77.856
21.976 -77.853
21.976 -77.85
21.973 -77.839
21.979 -77.836
21.979 -77.832
21.975 -77.831
21.969 -77.831
21.967 -77.832
21.963 -77.828
21.961 -77.824
21.961 -77.811
21.97 -77.803
21.975 -77.808
21.981 -77.819
21.985 -77.82
21.996 -77.816
22.001 -77.808
22.011 -77.802
22.011 -77.805
22.018 -77.81
22.026 -77.813
22.028 -77.821
22.032 -77.826
22.035 -77.828
22.039 -77.829
22.039 -77.839
22.034 -77.842
22.034 -77.84
22.026 -77.836
22.014 -77.832
22.011 -77.832
22.011 -77.836
22.023 -77.843
22.029 -77.849
22.024 -77.852
22.009 -77.85
22.008 -77.853
22.014 -77.856
22.014 -77.858
22.013 -77.862
22.009 -77.861
22.005 -77.863
22.004 -77.865
22.01 -77.87
22.012 -77.894
22.018 -77.898
22.027 -77.913
22.044 -77.933
22.046 -77.938
22.065 -77.946
22.068 -77.944
22.071 -77.945
22.076 -77.952
22.084 -77.942
22.087 -77.942
22.09 -77.941
22.1 -77.942
22.102 -77.95
22.107 -77.952
22.108 -77.95
22.108 -77.946
22.104 -77.942
22.1 -77.927
22.1 -77.925
22.107 -77.922
22.102 -77.916
22.097 -77.914
22.094 -77.908
22.085 -77.9
22.087 -77.897
22.086 -77.894
22.083 -77.888
22.075 -77.886
22.075 -77.882
22.076 -77.877
22.072 -77.873
22.069 -77.871
22.071 -77.868
22.079 -77.867
22.083 -77.864
22.079 -77.861
22.074 -77.862
22.072 -77.861
22.073 -77.856
22.073 -77.85
22.076 -77.85
22.087 -77.859
22.092 -77.855
22.099 -77.808
22.102 -77.807
22.102 -77.802
22.096 -77.798
22.096 -77.796
22.095 -77.792
22.097 -77.79
22.103 -77.796
22.105 -77.792
22.105 -77.788
22.102 -77.784
22.096 -77.782
22.073 -77.768
22.068 -77.773
22.066 -77.778
22.06 -77.785
22.053 -77.788
22.049 -77.795
22.047 -77.797
22.044 -77.795
22.045 -77.791
22.051 -77.783
22.059 -77.778
22.06 -77.777
22.068 -77.766
22.069 -77.76
22.06 -77.75
22.057 -77.746
22.058 -77.744
22.061 -77.743
22.089 -77.756
22.099 -77.763
22.101 -77.761
22.1 -77.757
22.083 -77.748
22.069 -77.737
22.063 -77.732
22.066 -77.726
22.071 -77.73
22.074 -77.73
22.074 -77.723
22.067 -77.721
22.062 -77.717
22.06 -77.708
22.062 -77.707
22.066 -77.708
22.069 -77.703
22.063 -77.696
22.064 -77.694
22.071 -77.692
22.067 -77.688
22.058 -77.685
22.057 -77.68
22.066 -77.674
22.069 -77.669
22.07 -77.664
22.07 -77.659
22.07 -77.658
22.066 -77.649
22.061 -77.646
22.059 -77.642
22.053 -77.639
22.046 -77.63
22.041 -77.627
22.009 -77.622
21.998 -77.635
21.998 -77.644
21.996 -77.646
21.985 -77.649
21.979 -77.646
21.976 -77.649
21.976 -77.651
21.976 -77.656
21.972 -77.658
21.964 -77.655
21.963 -77.646
21.959 -77.644
21.956 -77.646
21.95 -77.643
21.95 -77.633
21.946 -77.632
21.939 -77.638
21.939 -77.647
21.933 -77.662
21.929 -77.661
21.924 -77.664
21.927 -77.673
21.927 -77.68
21.931 -77.683
21.934 -77.681
21.934 -77.676
21.936 -77.675
21.94 -77.671
21.944 -77.664
21.948 -77.664
21.95 -77.666
21.951 -77.67
21.95 -77.674
