segment Bangladesh
21.909 90.322
21.923 90.333
21.926 90.331
21.935 90.334
21.937 90.333
segment Bangladesh
21.962 90.327
21.963 90.325
21.969 90.323
21.974 90.323
21.981 90.328
21.982 90.332
21.979 90.333
21.966 90.33
21.962 90.327
segment Bangladesh
21.883 90.271
21.888 90.265
21.89 90.261
21.896 90.248
21.899 90.246
21.902 90.246
21.906 90.25
21.908 90.256
21.912 90.26
21.935 90.273
21.943 90.275
21.949 90.273
21.954 90.265
21.96 90.265
21.97 90.268
21.976 90.273
21.98 90.278
21.981 90.286
21.981 90.288
21.981 90.295
21.967 90.305
21.959 90.308
21.922 90.304
21.913 90.296
21.912 90.292
21.914 90.287
21.91 90.286
21.906 90.284
21.902 90.287
21.885 90.274
21.883 90.271
segment Bangladesh
21.932 90.496
21.932 90.493
21.936 90.492
21.94 90.492
21.947 90.494
21.953 90.501
21.956 90.501
21.957 90.498
21.955 90.491
21.957 90.489
21.961 90.49
21.97 90.496
21.973 90.503
21.981 90.515
21.979 90.519
21.974 90.52
21.969 90.519
21.941 90.505
21.934 90.5
21.932 90.496
segment Bangladesh
21.958 90.711
21.959 90.705
21.961 90.704
21.966 90.704
21.973 90.71
21.972 90.714
21.969 90.715
21.958 90.717
21.958 90.711
segment Bangladesh
21.951 90.388
21.953 90.387
21.96 90.388
21.965 90.392
21.966 90.396
21.963 90.397
21.958 90.396
21.955 90.394
21.951 90.388
segment Bangladesh
21.873 90.534
21.878 90.506
21.88 90.505
21.907 90.509
21.92 90.514
21.923 90.518
21.929 90.522
21.938 90.523
21.941 90.524
21.955 90.547
21.956 90.55
21.96 90.561
21.957 90.567
21.948 90.571
21.944 90.57
21.932 90.553
21.917 90.546
21.909 90.549
21.903 90.555
21.899 90.556
21.894 90.555
21.877 90.547
21.876 90.543
21.877 90.535
21.873 90.534
segment Bangladesh
21.934 90.637
21.94 90.629
21.944 90.63
21.95 90.64
21.95 90.646
21.948 90.649
21.933 90.657
21.926 90.656
21.923 90.656
21.922 90.654
21.928 90.643
21.934 90.637
segment Bangladesh
21.921 90.391
21.922 90.388
21.93 90.387
21.938 90.394
21.933 90.397
21.927 90.395
21.921 90.391
segment Bangladesh
21.914 90.621
21.924 90.622
21.933 90.625
21.936 90.628
21.934 90.633
21.931 90.635
21.927 90.639
21.92 90.652
21.913 90.656
21.907 90.649
21.899 90.643
21.898 90.638
21.901 90.63
21.906 90.623
21.911 90.621
21.914 90.621
segment Bangladesh
21.915 90.573
21.917 90.569
21.924 90.565
21.929 90.568
21.93 90.573
21.924 90.578
21.918 90.576
21.915 90.573
segment Bangladesh
21.717 91.835
21.717 91.831
21.745 91.828
21.759 91.831
21.772 91.838
21.789 91.843
21.799 91.843
21.813 91.847
21.832 91.846
21.841 91.846
21.863 91.84
21.871 91.84
21.881 91.842
21.896 91.841
21.908 91.854
21.918 91.863
21.922 91.868
21.922 91.872
21.916 91.879
21.906 91.884
21.891 91.89
21.859 91.894
21.852 91.893
21.83 91.886
21.824 91.882
21.822 91.878
21.828 91.877
21.837 91.879
21.839 91.877
21.84 91.872
21.842 91.868
21.846 91.869
21.85 91.867
21.85 91.868
21.852 91.874
21.854 91.876
21.862 91.874
21.872 91.865
21.879 91.872
21.888 91.871
21.881 91.866
21.877 91.859
21.875 91.857
21.864 91.864
21.857 91.871
21.854 91.871
21.852 91.862
21.849 91.861
21.837 91.867
21.834 91.873
21.832 91.872
21.828 91.871
21.814 91.875
21.806 91.874
21.796 91.872
21.786 91.866
21.772 91.861
21.747 91.851
21.73 91.848
21.718 91.841
21.717 91.835
segment Bangladesh
21.877 90.555
21.882 90.554
21.898 90.561
21.89 90.564
21.883 90.563
21.878 90.56
21.877 90.555
segment Bangladesh
21.851 90.51
21.851 90.504
21.861 90.498
21.866 90.5
21.868 90.503
21.872 90.518
21.868 90.525
21.867 90.538
21.863 90.538
21.857 90.531
21.851 90.51
segment Bangladesh
21.823 90.315
21.827 90.304
21.832 90.298
21.835 90.296
21.839 90.298
21.841 90.307
21.848 90.317
21.846 90.319
21.839 90.32
21.841 90.328
21.839 90.329
21.836 90.326
21.834 90.324
21.829 90.326
21.826 90.324
21.823 90.315
segment Bangladesh
21.818 90.428
21.818 90.424
21.824 90.415
21.827 90.414
21.832 90.418
21.834 90.422
21.831 90.428
21.835 90.433
21.836 90.437
21.835 90.439
21.83 90.44
21.829 90.443
21.826 90.444
21.824 90.444
21.818 90.428
segment Bangladesh
21.758 91.94
21.763 91.923
21.762 91.908
21.764 91.898
21.768 91.893
21.771 91.897
21.775 91.917
21.774 91.942
21.766 91.947
21.76 91.944
21.758 91.94
segment Bangladesh
21.77 90.44
21.771 90.447
21.769 90.452
21.767 90.452
21.766 90.45
21.766 90.444
21.768 90.44
21.77 90.44
segment Bangladesh
21.634 91.881
21.638 91.873
21.644 91.871
21.644 91.867
21.655 91.854
21.66 91.852
21.668 91.853
21.679 91.855
21.691 91.859
21.709 91.868
21.721 91.871
21.745 91.881
21.761 91.886
21.762 91.888
21.756 91.903
21.751 91.909
21.748 91.911
21.747 91.912
21.726 91.906
21.714 91.906
21.709 91.904
21.7 91.899
21.696 91.893
21.682 91.88
21.673 91.879
21.648 91.885
21.636 91.883
21.634 91.881
segment Bangladesh
21.729 91.924
21.73 91.921
21.74 91.918
21.748 91.919
21.755 91.914
21.759 91.915
21.759 91.923
21.757 91.932
21.752 91.939
21.748 91.942
21.739 91.936
21.729 91.924
segment Bangladesh
21.739 90.351
21.745 90.355
21.747 90.362
21.741 90.36
21.736 90.354
21.739 90.351
segment Bangladesh
21.541 91.878
21.557 91.882
21.566 91.882
21.573 91.883
21.587 91.877
21.607 91.874
21.614 91.875
21.621 91.876
21.625 91.878
21.633 91.89
21.638 91.891
21.654 91.892
21.675 91.884
21.681 91.885
21.684 91.889
21.69 91.9
21.696 91.91
21.702 91.914
21.711 91.917
21.718 91.917
21.722 91.917
21.725 91.919
21.728 91.932
21.735 91.94
21.731 91.943
21.72 91.945
21.713 91.944
21.693 91.948
21.67 91.959
21.655 91.968
21.647 91.976
21.639 91.982
21.63 91.988
21.62 91.989
21.587 91.986
21.568 91.981
21.561 91.982
21.536 91.977
21.525 91.976
21.509 91.974
21.506 91.973
21.495 91.96
21.49 91.948
21.49 91.945
21.499 91.943
21.504 91.937
21.504 91.93
21.502 91.926
21.508 91.914
21.509 91.902
21.499 91.901
21.488 91.909
21.476 91.911
21.471 91.909
21.467 91.901
21.467 91.897
21.482 91.876
21.488 91.868
21.494 91.865
21.504 91.863
21.508 91.864
21.522 91.859
21.534 91.873
21.541 91.878
segment Bangladesh
21.628 92.007
21.632 92.003
21.637 92.001
21.646 92.002
21.651 92.007
21.654 92.015
21.659 92.022
21.669 92.028
21.668 92.03
21.666 92.032
21.656 92.03
21.649 92.035
21.636 92.018
21.63 92.013
21.628 92.007
segment Bangladesh
21.598 92.011
21.601 92.008
21.609 92.007
21.618 92.004
21.623 92.005
21.624 92.007
21.613 92.014
21.6 92.013
21.598 92.011
segment Bangladesh
20.719 92.344
20.721 92.342
20.724 92.343
20.719 92.351
20.718 92.352
20.72 92.359
20.718 92.36
20.714 92.358
20.713 92.351
20.717 92.345
20.719 92.344
segment Bangladesh
20.585 92.326
20.588 92.324
20.611 92.321
20.627 92.313
20.631 92.315
20.635 92.321
20.632 92.324
20.619 92.325
20.599 92.33
20.586 92.329
20.585 92.326
segment Bangladesh
23.807 90.224
23.807 90.221
23.818 90.216
23.822 90.212
23.822 90.205
23.82 90.2
23.809 90.187
23.807 90.182
23.817 90.162
23.816 90.151
23.812 90.143
23.812 90.134
23.821 90.125
23.825 90.115
23.825 90.114
23.833 90.104
23.829 90.102
23.832 90.098
23.836 90.087
23.847 90.092
23.851 90.099
23.854 90.116
23.858 90.118
23.864 90.117
23.868 90.114
23.87 90.114
23.87 90.117
23.868 90.124
23.859 90.132
23.84 90.138
23.834 90.139
23.827 90.144
23.821 90.159
23.821 90.176
23.823 90.18
23.835 90.194
23.835 90.203
23.833 90.215
23.825 90.232
23.821 90.234
23.815 90.232
23.809 90.228
23.807 90.224
segment Bangladesh
23.725 90.232
23.725 90.226
23.728 90.224
23.738 90.221
23.751 90.212
23.754 90.212
23.755 90.212
23.769 90.225
23.792 90.242
23.791 90.244
23.771 90.252
23.747 90.252
23.734 90.248
23.729 90.244
23.725 90.232
segment Bangladesh
23.646 90.385
23.641 90.389
23.638 90.389
23.632 90.398
23.629 90.397
23.625 90.398
23.627 90.376
23.63 90.364
23.64 90.345
23.647 90.33
23.66 90.312
23.666 90.296
23.673 90.288
23.716 90.268
23.724 90.262
23.727 90.265
23.727 90.267
23.729 90.274
23.73 90.283
23.733 90.288
23.741 90.292
23.75 90.293
23.756 90.295
23.76 90.3
23.761 90.308
23.743 90.308
23.732 90.313
23.721 90.33
23.721 90.34
23.714 90.348
23.709 90.355
23.704 90.359
23.696 90.371
23.696 90.378
23.7 90.389
23.698 90.398
23.691 90.405
23.684 90.418
23.679 90.422
23.662 90.441
23.649 90.453
23.635 90.465
23.628 90.464
23.627 90.446
23.624 90.438
23.62 90.436
23.616 90.438
23.618 90.424
23.63 90.432
23.637 90.435
23.642 90.429
23.641 90.427
23.636 90.428
23.631 90.425
23.627 90.42
23.628 90.417
23.625 90.415
23.624 90.415
23.634 90.406
23.643 90.393
23.646 90.388
23.646 90.385
segment Bangladesh
23.594 90.114
23.605 90.097
23.615 90.088
23.617 90.088
23.617 90.092
23.607 90.11
23.598 90.115
23.594 90.114
segment Bangladesh
23.932 90
23.938 89.993
23.945 89.988
23.949 89.981
23.952 89.97
23.954 89.973
23.956 89.974
23.959 89.968
23.956 89.965
23.956 89.962
23.963 89.955
23.969 89.952
23.969 89.944
23.971 89.94
23.974 89.945
23.975 89.951
23.991 89.94
24 89.935
24 89.955
23.994 89.952
23.991 89.95
23.986 89.951
23.963 89.973
23.942 89.998
23.941 90
23.932 90
segment Bangladesh
21.873 90.036
21.885 90.027
21.886 90.027
21.891 90.022
21.904 90.02
21.908 90.02
21.914 90.029
21.916 90.027
21.916 90.023
21.916 90.022
21.925 90.02
21.929 90.023
21.947 90.025
21.956 90.028
21.96 90.031
21.958 90.057
21.962 90.066
21.972 90.074
21.972 90.077
21.953 90.079
21.948 90.082
21.946 90.087
21.94 90.094
21.935 90.095
21.924 90.096
21.913 90.091
21.9 90.087
21.895 90.09
21.889 90.103
21.887 90.104
21.876 90.091
21.87 90.09
21.858 90.082
21.851 90.075
21.85 90.07
21.846 90.068
21.836 90.064
21.832 90.059
21.832 90.043
21.836 90.031
21.845 90.021
21.848 90.019
21.849 90.023
21.848 90.024
21.844 90.029
21.843 90.036
21.844 90.041
21.85 90.035
21.857 90.038
21.873 90.036
segment Bangladesh
21.915 89.967
21.915 89.96
21.917 89.955
21.926 89.945
21.93 89.943
21.942 89.953
21.947 89.961
21.935 89.968
21.924 89.972
21.919 89.972
21.915 89.967
